ID,Name,logicId,battleGoalID,eye_dist_perceive,eye_ang_upper_perceive,eye_ang_bottom_perceive,eye_ang_left_perceive,eye_ang_right_perceive,eye_BackOffsetDist_perceive,eye_BeginDist_perceive,corpse_eye_dist_rate,CorpseTargetForgetTime,BackHomeLife_OnHitEneWal,SightTargetForgetTime,idAttackCannotMove,ear_dist,callHelp_ActionAnimId,callHelp_CallActionId,eye_dist_normal,BackHome_GuardActId,ear_soundcut_dist,nose_dist,maxBackhomeDist,backhomeDist,backhomeBattleDist,nonBattleActLife,BackHome_LookTargetTime,BackHome_LookTargetDist,SoundTargetForgetTime,BattleStartDist,callHelp_MyPeerId,callHelp_CallPeerId,targetSys_DmgEffectRate,TeamAttackEffectivity,useWanderedOffPathInterrupt,pad8,disableDark,goalAction_ToCautionIndicationTarget,callHelp_CallValidMinDistTarget,callHelp_CallValidRange,callHelp_ForgetTimeByArrival,callHelp_MinWaitTime,callHelp_MaxWaitTime,goalAction_ToCaution,goalAction_ToFind,callHelp_ReplyBehaviorType,disablePathMove,skipArrivalVisibleCheck,thinkAttr_doAdmirer,enableNaviFlg_Edge,enableNaviFlg_LargeSpace,enableNaviFlg_Ladder,enableNaviFlg_Hole,enableNaviFlg_Door,enableNaviFlg_InSideWall,enableNaviFlg_Underfloor,enableNaviFlg_Edge_Ordinary,enableNaviFlg_Jump,enableNaviFlg_pad,enableNaviFlg_reserve1,eye_ang_upper_normal,eye_ang_bottom_normal,eye_ang_left_normal,eye_ang_right_normal,aroundTargetIncrementPoint,platoonReplyTime,platoonReplyAddRandomTime,eye_dist_around,eye_ang_upper_around,eye_ang_bottom_around,eye_ang_left_around,eye_ang_right_around,eye_BackOffsetDist_around,eye_BeginDist_around,ignoreStealthTime,IndicationTargetForgetTime,IndicationTargetIncrementPoint,pad4,eye_BackOffsetDist_normal,eye_BeginDist_normal,actTypeOnFailedPath,goalAction_ToCautionImportant,pad1,actTypeOnNonBtlFailedPath,skipRaycastWhenAroundSearch,pad7,goalAction_ToCautionCorpseTarget,disableLocalSteering,goalAction_ToDisappear,changeStateAction_ToNormal,MemoryTargetForgetTime,pad3,
10800000,Seven-sided warrior -- 七面武者,108000,108000,60,60,30,45,45,4,4,0,150,6,3600,3031,0.1,0,0,50,0,0,0,999,999,8,9,9,16,150,50,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,45,45,0,1,2,0,0,0,0,0,0,0,0,17,0,[0|0],4,4,2,1,[0|0|0|0],0,0,[0|0],1,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
10800001,Seven-sided warrior valley lower layer -- 七面武者　渓谷下層,108000,108000,60,60,30,45,45,4,4,0,150,6,3600,3031,0.1,0,0,50,0,0,0,999,999,8,9,9,16,150,50,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,45,45,0,1,2,0,0,0,0,0,0,0,0,17,0,[0|0],4,4,2,1,[0|0|0|0],0,0,[0|0],1,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
10809000,Seven-sided warrior sample -- 七面武者 サンプル,108000,108000,60,60,30,45,45,4,4,0,150,6,3600,3031,0.1,0,0,50,0,0,0,999,999,8,9,9,16,150,50,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,45,45,0,1,2,0,0,0,0,0,0,0,0,17,0,[0|0],4,4,2,1,[0|0|0|0],0,0,[0|0],1,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11000000,Gecko -- ヤモリ,110000,110000,40,15,75,180,180,0,0,0,150,6,10,3021,0.1,0,0,20,0,0,0,64,48,8,9,9,16,150,25,0,0,100,34,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,30,30,25,1,2,40,18,18,30,30,14,14,0,17,25,[0|0],4,4,2,1,[0|0|0|0],0,0,[0|0],1,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11000001,Gecko Protomap Enhanced visual distance -- ヤモリ　プロトマップ　視覚距離強化,110000,110000,40,60,75,180,180,0,0,0,150,6,10,3021,0.1,0,0,40,0,0,0,64,48,8,9,9,16,150,25,0,0,100,34,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],60,75,30,30,25,1,2,60,72,90,30,30,14,14,0,17,25,[0|0],4,4,2,1,[0|0|0|0],0,0,[0|0],1,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11000002,Gecko valley view 360 degrees -- ヤモリ 　渓谷　視界360度,110000,110000,40,15,75,180,180,0,0,0,150,6,10,3021,0.1,0,0,20,0,0,0,64,48,8,9,9,16,150,25,0,0,100,34,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],180,180,180,180,25,1,2,40,180,180,180,180,0,0,0,17,25,[0|0],4,4,2,1,[0|0|0|0],0,0,[0|0],1,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11000003,Gecko main castle for ceiling attachment -- ヤモリ 　本城　天井張り付き用,110000,110000,40,15,75,180,180,0,0,0,150,6,10,3021,0.1,0,0,11,0,0,0,64,48,8,9,9,16,150,25,0,0,100,34,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,45,30,30,25,1,2,0,18,54,30,30,14,14,0,17,25,[0|0],4,4,2,1,[0|0|0|0],0,0,[0|0],1,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11000090,Gecko treasure carp test -- ヤモリ　宝鯉テスト,110000,110090,50,30,25,30,30,18,12,0,150,0,99999,3021,0,0,0,50,0,0,0,9999,9999,9999,9,9,16,99999,50,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],30,25,30,30,0,1,2,0,0,0,0,0,0,0,0,150,0,[0|0],18,12,2,3,[0|0|0|0],0,0,[0|0],3,0,1,0,99999,[0|0|0|0|0|0|0|0|0|0|0|0]
11002000,Gecko Temple -- ヤモリ　寺,110000,110000,30,15,75,180,180,0,0,0,150,6,10,3021,0.1,0,0,10,0,0,0,64,48,8,9,9,16,150,25,0,0,100,34,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,30,30,25,1,2,30,18,18,30,30,14,14,0,17,25,[0|0],4,4,2,1,[0|0|0|0],0,0,[0|0],1,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11009000,Gecko sample -- ヤモリ　サンプル,110000,110000,40,15,75,180,180,0,0,0,150,6,10,3021,0.1,0,0,20,0,0,0,64,48,8,9,9,16,150,25,0,0,100,34,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,30,30,25,1,2,40,18,18,30,30,14,14,0,17,25,[0|0],4,4,2,1,[0|0|0|0],0,0,[0|0],1,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11100000,Handmaiden Aunt Protomap -- 侍女おば　プロトマップ,111000,111000,40,24,24,12,12,4,4,25,150,6,9999,3004,0.1,0,0,20,0,0,0,64,48,8,9,9,16,150,28,0,0,100,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],12,12,12,12,25,1,2,40,18,18,12,12,14,14,0,150,25,[0|0],4,4,2,2,[0|0|0|0],0,0,[0|0],2,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11100001,Handmaiden Aunt Protomap 1st Playable Shop Clerk -- 侍女おば　プロトマップ　1stプレイアブル用ショップ店員,11000,11000,30,24,24,12,12,4,4,0,150,6,9999,3004,0.1,0,0,24,0,0,0,64,48,8,9,9,16,150,28,0,0,100,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],12,12,12,12,25,1,2,44,18,18,12,12,14,14,0,150,25,[0|0],4,4,2,2,[0|0|0|0],0,0,[0|0],2,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11100010,Handmaiden Aunt E3 Map -- 侍女おば　E3マップ,111000,111000,29,24,24,12,12,4,4,56,150,6,9999,3004,0.1,0,0,9,0,0,0,64,48,8,9,9,16,150,28,0,0,100,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],12,12,12,12,20,1,2,29,18,18,12,12,14,14,0,150,40,[0|0],4,4,2,2,[0|0|0|0],0,0,[0|0],2,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11100020,Handmaiden Aunt Valley Don&#39;t come by the sound -- 侍女おば　渓谷　音で寄ってこない,111000,111000,40,24,24,12,12,4,4,25,150,6,9999,3004,0.1,0,0,20,0,0,0,64,48,8,9,9,16,150,28,0,0,100,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],12,12,12,12,25,1,2,40,18,18,12,12,14,14,0,150,25,[0|0],4,4,2,1,[0|0|0|0],0,0,[0|0],2,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11100080,Handmaiden Aunt Suzubaa Castle [Conversation] -- 侍女おば 鈴ばばあ　城下【会話】,111000,111000,40,24,24,12,12,4,4,0,150,6,9999,3004,0.1,0,0,20,0,0,0,64,48,8,9,9,16,150,28,0,0,100,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],12,12,12,12,25,1,2,40,18,18,12,12,14,14,0,150,25,[0|0],4,4,2,2,[0|0|0|0],0,0,[0|0],2,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11100084,Handmaiden Aunt Shop Clerk Castle [Conversation] -- 侍女おば ショップ店員　城下【会話】,11000,11000,30,24,24,12,12,4,4,0,150,6,9999,3004,0.1,0,0,24,0,0,0,64,48,8,9,9,16,150,28,0,0,100,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],12,12,12,12,25,1,2,44,18,18,12,12,14,14,0,150,25,[0|0],4,4,2,2,[0|0|0|0],0,0,[0|0],2,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11101080,Handmaiden Aunt Suzubaa Samurai Residence [Conversation] -- 侍女おば 鈴ばばあ　武家屋敷【会話】,111000,111000,40,24,24,12,12,4,4,0,150,6,9999,3004,0.1,0,0,20,0,0,0,64,48,8,9,9,16,150,28,0,0,100,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],12,12,12,12,25,1,2,40,18,18,12,12,14,14,0,150,25,[0|0],4,4,2,2,[0|0|0|0],0,0,[0|0],2,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11105180,Handmaiden Aunt Yayobioka Nun Honjo [Conversation] -- 侍女おば 八百比丘尼　本城【会話】,111000,111000,40,24,24,12,12,4,4,0,150,6,9999,3004,0.1,0,0,20,0,0,0,64,48,8,9,9,16,150,28,0,0,100,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],12,12,12,12,25,1,2,40,18,18,12,12,14,14,0,150,25,[0|0],4,4,2,2,[0|0|0|0],0,0,[0|0],2,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11109000,Handmaiden aunt sample -- 侍女おば　サンプル,111000,111000,40,24,24,12,12,4,4,25,150,6,9999,3004,0.1,0,0,20,0,0,0,64,48,8,9,9,16,150,28,0,0,100,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],12,12,12,12,25,1,2,40,18,18,12,12,14,14,0,150,25,[0|0],4,4,2,2,[0|0|0|0],0,0,[0|0],2,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11200000,Lookout prototype map -- 見張り番　プロトマップ,112000,112000,56,24,24,36,36,4,4,14,150,6,10,3002,0.1,0,0,36,0,0,0,64,48,8,9,9,16,150,45,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],12,12,36,36,25,1,2,56,14,14,36,36,14,14,0,17,25,[0|0],4,4,2,1,[0|0|0|0],0,0,[0|0],1,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11200001,Lookout Castle Castle Visual Downward Enhanced Version -- 見張り番　城下　視覚下　方向強化版,112000,112000,40,16,40,30,30,4,4,17,150,6,10,3002,0.1,0,0,30,0,0,0,64,48,8,9,9,16,150,45,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],8,20,30,30,25,1,2,50,10,25,30,30,14,14,0,17,25,[0|0],4,4,2,1,[0|0|0|0],0,0,[0|0],1,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11200002,Lookout Protomap Visual Stenosis Version -- 見張り番　プロトマップ　視覚狭窄版,112000,112000,43,24,48,16,16,4,4,14,150,6,10,3002,0.1,0,0,36,0,0,0,64,48,8,9,9,16,150,45,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],12,24,16,16,25,1,2,56,14,29,16,16,14,14,0,17,25,[0|0],4,4,2,1,[0|0|0|0],0,0,[0|0],1,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11200010,Lookout Protomap Enhanced visual distance -- 見張り番　プロトマップ　視覚距離強化,112000,112000,77,24,24,36,36,4,4,8,150,6,10,3002,0.1,0,0,64,0,0,0,64,48,8,9,9,16,150,60,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],12,12,36,36,25,1,2,84,14,14,36,36,14,14,0,17,25,[0|0],4,4,2,1,[0|0|0|0],0,0,[0|0],1,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11200020,Lookout E3 Castle Visual distance enhancement -- 見張り番　E3城下　視覚距離強化,112000,112000,77,24,24,33,33,4,4,11,150,6,10,3002,0.1,0,0,44,0,0,0,64,48,8,9,9,16,150,55,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],12,12,33,33,25,1,2,57,14,14,33,33,14,14,0,17,25,[0|0],4,4,2,1,[0|0|0|0],0,0,[0|0],1,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11200021,Lookout Castle Tokugawa Visual distance &amp; range further strengthened -- 見張り番　城下徳川　視覚距離＆範囲さらに強化,112000,112000,77,24,24,37,37,4,4,11,150,6,10,3002,0.1,0,0,44,0,0,0,64,48,8,9,9,16,150,60,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],12,12,37,37,25,1,2,70,14,14,33,33,14,14,0,17,25,[0|0],4,4,2,1,[0|0|0|0],0,0,[0|0],1,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11209000,Lookout sample -- 見張り番　サンプル,112000,112000,56,24,24,36,36,4,4,14,150,6,10,3002,0.1,0,0,36,0,0,0,64,48,8,9,9,16,150,45,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],12,12,36,36,25,1,2,56,14,14,36,36,14,14,0,17,25,[0|0],4,4,2,1,[0|0|0|0],0,0,[0|0],1,0,1,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11300000,Nanban armor -- 南蛮甲冑,113000,113000,50,60,60,45,45,4,4,10,150,6,3600,3000,0.1,0,0,50,0,0,0,70,70,4,9,9,16,150,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],30,30,40,40,0,1,2,60,30,30,40,40,14,14,0,150,0,[0|0],4,4,2,2,[0|0|0|0],0,0,[0|0],2,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11309000,Nanban armor sample -- 南蛮甲冑 サンプル,113000,113000,50,60,30,45,45,4,4,10,150,6,3600,3000,0.1,0,0,50,0,0,0,70,70,4,9,9,16,150,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,45,45,0,1,2,0,0,0,0,0,0,0,0,150,0,[0|0],4,4,2,2,[0|0|0|0],0,0,[0|0],2,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11400000,Earthen wall soldier burrow -- 土塀兵　巣穴,114000,114000,25,60,30,90,90,1,0,0,150,6,10,3017,0.1,0,0,25,0,0,0,9999,9999,9999,9,9,16,150,12,0,0,100,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,90,90,0,1,2,0,0,0,0,0,0,0,0,17,0,[0|0],1,0,2,0,[0|0|0|0],0,0,[0|0],0,0,0,0,12,[0|0|0|0|0|0|0|0|0|0|0|0]
11409000,Earthen wall soldier sample -- 土塀兵　サンプル,114000,114000,25,60,30,90,90,1,0,0,150,6,10,3017,0.1,0,0,25,0,0,0,9999,9999,9999,9,9,16,150,12,0,0,100,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,90,90,0,1,2,0,0,0,0,0,0,0,0,17,0,[0|0],1,0,2,0,[0|0|0|0],0,0,[0|0],0,0,0,0,12,[0|0|0|0|0|0|0|0|0|0|0|0]
11500000,Dog prototype map -- イヌ　プロトマップ,115000,115000,40,60,60,30,30,4,4,25,150,6,15,3000,6,0,0,20,0,0,0,64,48,8,9,9,16,150,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,30,30,25,1,2,40,18,18,30,30,14,14,0,150,25,[0|0],4,4,2,3,[0|0|0|0],0,0,[0|0],3,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11500001,Dog Protomap Strengthen visibility &amp; strengthen battle start -- イヌ　プロトマップ 視界強化＆戦闘開始強化,115000,115000,45,60,60,15,15,4,4,15,150,6,15,3000,6,0,0,33,0,0,0,64,48,8,9,9,16,150,33,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,15,15,25,1,2,53,18,18,15,15,14,14,0,150,25,[0|0],4,4,2,3,[0|0|0|0],0,0,[0|0],3,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11500002,Dog prototype map Wide olfactory range -- イヌ　プロトマップ 嗅覚範囲広い,115000,115000,33,60,60,15,15,4,4,15,150,6,15,3000,6,0,0,33,0,0,0,64,48,8,9,9,16,150,33,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,15,15,25,1,2,53,18,18,15,15,14,14,0,150,25,[0|0],4,4,2,3,[0|0|0|0],0,0,[0|0],3,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11501000,Dog samurai residence Visual enhancement -- イヌ　武家屋敷　視覚強化,115000,115000,48,60,60,30,30,4,4,14,150,6,15,3000,6,0,0,35,0,0,0,64,48,8,9,9,16,150,12,0,0,100,34,0,0,0,2,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,25,30,30,25,1,2,48,18,30,30,30,14,14,0,150,25,[0|0],4,4,2,3,[0|0|0|0],0,0,[0|0],3,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11501010,Dog samurai residence sensitive -- イヌ　武家屋敷　敏感,115000,115000,60,60,60,30,30,4,4,10,150,6,15,3000,6,0,0,50,0,0,0,64,48,8,9,9,16,150,12,0,0,100,34,0,0,0,2,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],25,25,30,30,25,1,2,70,40,30,30,30,14,14,0,150,25,[0|0],4,4,2,3,[0|0|0|0],0,0,[0|0],3,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11501020,Dog Samurai residence Watch dog of this family -- イヌ　武家屋敷　本家庭の見張り犬,115000,115000,60,60,60,30,30,4,4,20,150,6,15,3000,6,0,0,25,0,0,0,64,48,8,9,9,16,150,12,0,0,100,34,0,0,0,2,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],40,25,30,30,25,1,2,50,48,30,30,30,14,14,0,150,25,[0|0],4,4,2,3,[0|0|0|0],0,0,[0|0],3,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11501030,Dog samurai residence -- イヌ　武家屋敷,115000,115000,40,60,60,30,30,4,4,25,150,6,15,3000,6,0,0,20,0,0,0,64,48,8,9,9,16,150,12,0,0,100,34,0,0,0,2,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,20,25,25,25,1,2,30,18,25,30,30,14,14,0,150,25,[0|0],4,4,2,3,[0|0|0|0],0,0,[0|0],3,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11501040,Dog samurai residence Difficult to return home -- イヌ　武家屋敷　帰巣しづらい,115000,115000,48,60,60,30,30,4,4,14,150,6,15,3000,6,0,0,35,0,0,0,80,55,4,9,9,16,150,12,0,0,100,34,0,0,0,2,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,25,30,30,25,1,2,48,18,30,30,30,14,14,0,150,25,[0|0],4,4,2,3,[0|0|0|0],0,0,[0|0],3,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11501050,Dog flaming entrance -- イヌ　炎上玄関,115000,115000,40,60,60,30,30,4,4,25,150,6,150,3000,6,0,0,20,0,0,0,64,48,8,9,9,16,150,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,30,30,25,1,2,40,18,18,30,30,14,14,0,150,25,[0|0],4,4,2,3,[0|0|0|0],0,0,[0|0],3,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11502000,Inu Honjo -- イヌ　本城,115000,115000,50,60,60,30,30,4,4,20,150,6,15,3000,6,0,0,25,0,0,0,64,48,8,9,9,16,150,25,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,30,30,25,1,2,40,18,18,30,30,14,14,0,150,25,[0|0],4,4,2,3,[0|0|0|0],0,0,[0|0],3,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11502100,Dog Honjo for surprise attack -- イヌ　本城 奇襲用,115000,115000,50,60,60,30,30,4,4,18,150,6,15,3000,6,0,0,28,0,0,0,64,48,8,9,9,16,150,25,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,30,30,25,1,2,40,18,18,30,30,14,14,0,150,25,[0|0],4,4,2,3,[0|0|0|0],0,0,[0|0],3,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11503000,Dog submerged city_Sakuraba -- イヌ　水没都_桜庭,115000,115000,30,60,60,25,25,8,8,23,150,6,15,3000,3,0,0,22,0,0,0,64,48,8,9,9,16,150,12,0,0,100,34,0,0,0,2,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],9,15,25,25,25,1,2,30,9,18,25,25,8,8,0,150,25,[0|0],8,8,2,3,[0|0|0|0],0,0,[0|0],3,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11503100,Dog submerged city_next to the seven-sided warrior -- イヌ　水没都_七面武者横,115000,115000,60,60,60,30,30,4,4,17,150,6,15,3000,6,0,0,30,0,0,0,64,48,8,9,9,16,150,50,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,45,30,30,25,1,2,45,18,50,30,30,14,14,0,150,25,[0|0],4,4,2,3,[0|0|0|0],0,0,[0|0],3,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11504000,Dog sick village hidden -- イヌ　病み村　姿隠し,115000,115000,20,15,15,30,30,4,4,25,150,6,15,3000,6,0,0,20,0,0,0,64,48,8,9,9,16,150,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,30,30,25,1,2,20,15,15,30,30,4,4,0,150,25,[0|0],4,4,2,3,[0|0|0|0],0,0,[0|0],3,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11509000,Dog sample -- イヌ　サンプル,115000,115000,40,60,60,30,30,4,4,25,150,6,15,3000,6,0,0,20,0,0,0,64,48,8,9,9,16,150,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,30,30,25,1,2,40,18,18,30,30,14,14,0,150,25,[0|0],4,4,2,3,[0|0|0|0],0,0,[0|0],3,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11700000,Crow -- カラス,117000,117000,25,30,30,15,15,4,4,0,150,6,8,3000,0.1,0,0,25,0,0,0,64,48,8,9,9,16,17,12,0,0,100,51,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,30,30,0,1,2,0,0,0,0,0,0,0,0,150,0,[0|0],4,4,2,3,[0|0|0|0],0,0,[0|0],3,0,2,0,12,[0|0|0|0|0|0|0|0|0|0|0|0]
11800000,Lower man _ mallet -- 下男_木槌,118000,118000,45,60,60,30,30,4,4,20,150,6,8,3000,0.1,0,0,25,0,0,0,64,48,8,9,9,16,150,20,0,0,100,34,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,30,30,25,1,2,45,23,23,30,30,14,14,0,150,25,[0|0],4,4,2,2,[0|0|0|0],0,0,[0|0],2,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11800001,Lower man _ mallet _ narrow field of view -- 下男_木槌_視界狭い,118000,118000,20,60,60,30,30,4,4,33,150,6,8,3000,0.1,0,0,15,0,0,0,64,48,8,9,9,16,150,15,0,0,100,34,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,15,30,30,25,1,2,20,23,23,30,30,14,14,0,150,25,[0|0],4,4,2,2,[0|0|0|0],0,0,[0|0],2,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
11800002,Lower man _ mallet Honjo zigzag fold -- 下男_木槌 本城　つづら折り,118000,118000,35,60,60,30,30,4,4,20,150,6,8,3000,0.1,0,0,25,0,0,0,64,48,8,9,9,16,150,20,0,0,100,34,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[0|0],15,20,30,30,25,1,2,35,16,30,30,30,10,10,0,150,25,[0|0],4,4,2,2,[0|0|0|0],0,0,[0|0],2,0,2,0,150,[0|0|0|0|0|0|0|0|0|0|0|0]
