ID,Name,hp,defense,extRefTexId,materialId,animBreakIdMax,isSaveBreakState,isBreakByPlayerCollide,isAnimBreak,isPenetrationBulletHit,pad8,isAttackBacklash,isDisableBreakForFirstAppear,isLadder,isAnimPauseOnRemoPlay,pad9,isMoveObj,isRopeBridge,isAddRigidImpulse_ByDamage,isBreak_ByChrRide,isBurn,isBreakByEnemyCollide,defaultLodParamId,breakSfxId,breakSfxCpId,breakBulletBehaviorId,breakBulletCpId,breakFallHeight,windEffectType_0,windEffectType_1,camAvoidType,windEffectRate_0,windEffectRate_1,breakStopTime,burnTime,burnBraekRate,burnSfxId,burnSfxId_1,burnSfxId_2,burnSfxId_3,burnBulletBehaviorId,burnBulletBehaviorId_1,burnBulletBehaviorId_2,burnBulletBehaviorId_3,burnBulletInterval,navimeshFlag,collisionType,burnBulletDelayTime,burnSfxDelayTimeMin,burnSfxDelayTimeMin_1,burnSfxDelayTimeMin_2,burnSfxDelayTimeMin_3,burnSfxDelayTimeMax,burnSfxDelayTimeMax_1,burnSfxDelayTimeMax_2,burnSfxDelayTimeMax_3,BreakAiSoundID,FragmentInvisibleWaitTime,FragmentInvisibleTime,pad_3,RigidPenetrationScale_Soft,RigidPenetrationScale_Normal,RigidPenetrationScale_Hard,LandTouchSfxId,isDamageCover,isUserPhysicForChrCollide,paintDecalTargetTextureSize,lifeTime_forDC,clothUpdateDist,contactSeId,breakLandingSfxId,extHitSfx_S,extHitSfx_M,extHitSfx_L,extHitSfx_LL,extHitSfx_LLL,breakSfxOffsetX,breakSfxOffsetY,breakSfxOffsetZ,isEnableWallJump,doesStopPlayerDockedMove,isDisableEnvMapCapture,pad_5,autoDrawGroupPassPixel,autoDrawGroupDisableDepthWrite,useExpandVolume,pad_6,SpecialEffectId_InsideHit,expandVolumeX_plus,expandVolumeX_minus,expandVolumeY_plus,expandVolumeY_minus,expandVolumeZ_plus,expandVolumeZ_minus,camDitherFadeMinDist,camDitherFadeMaxDist,pad_7,
7220,lotus -- 蓮,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7230,Withering lotus -- 枯れかけの蓮,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7240,moss -- 苔,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7250,Akami moss -- アカミゴケ,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7270,Stalagmite_small -- 石筍_小,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7280,reed -- 葦,1,999,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,800280,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],4200,0,0,0,0,0,0,2,3.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7281,Tall reeds (1 bunch) -- 背の高い葦(1房,1,999,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,800280,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],4200,0,0,0,0,0,0,2,3.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7282,Tall reeds (7 bunches) -- 背の高い葦(7房,1,999,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,800280,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],4200,0,0,0,0,0,0,2,3.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7283,Underwater high reeds (less) -- 水中高い葦(少なめ),-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],4201,0,0,0,0,0,0,3,12,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7284,Underwater high reeds (more) -- 水中高い葦(多め),-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],4201,0,0,0,0,0,0,2,6,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7285,Underwater high reeds (more) -- 水中高い葦(多め),-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],4201,0,0,0,0,0,0,2,3.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7286,Hydrangea 01 -- 紫陽花01,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],4200,0,0,0,0,0,0,2,3.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7287,Hydrangea 02 -- 紫陽花02,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],4200,0,0,0,0,0,0,2,3.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7290,Algae -- 藻,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7310,Syneilesis -- ヤブレガサ,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7300,Ramie -- カラムシ,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7320,Ostrich Fern -- クサソテツ,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7330,Cattail -- ガマ,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],4200,0,0,0,0,0,0,2,3.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7340,Completely dead lotus -- 完全に枯れた蓮,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7350,Cliff grass -- 崖用草,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7351,Cliff grass -- 崖用草,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7352,Cliff grass_green -- 崖用草_緑,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7360,Underwater lotus -- 水中の蓮,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],4201,0,0,0,0,0,0,3,12,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7500,Nezasa -- ネザサ,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7501,Nezasa (more) -- ネザサ（多め）,1,999,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,800280,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],4200,0,0,0,0,0,0,2,3.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7502,Nezasa (less) -- ネザサ（少なめ）,1,999,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,800280,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],4200,0,0,0,0,0,0,2,3.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7510,Fern -- シダ,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7520,Miscanthus -- ススキ,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,2,3.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7521,Tall pampas grass -- 背の高いススキ,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,3.5,7,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7530,Carex lenta -- ナキリスゲ,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7540,Akinokirinsou -- アキノキリンソウ,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7550,Needlesa -- センダングサ,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7560,Imperata cylindrica -- チガヤ,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7570,Yabutachibana -- ヤブタチバナ,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7571,Ardisia japonica -- ヤブコウジ,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7580,Kobanogamazumi -- コバノガマズミ,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7590,General-purpose grass A (snow) -- 汎用草A（雪）,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7592,General-purpose grass (snow) -- 汎用草（雪）,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7600,Dead grass_large (snow) -- 枯草_大（雪）,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7610,Dead grass_small (snow) -- 枯草_小（雪）,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7630,Set of Nezasa- Dwarf lilyturf and fallen leaves -- ネザサとジャノヒゲ、落ち葉のセット,-1,0,-1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,8,0,0,0,0,0,0,0,0,0,5000020,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0],0.025,0.5,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,[0|0],-1,0,0,0,0,0,0,1,2.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
