ID,Name,equipId,value,mtrlId,eventFlag,flagId_forRelease,sellQuantity,shopType,equipType,value_SAN,pad,value_Add,value_Magnification,
1111458,General-purpose material: Steel 1 (fragment) -- 汎用素材：鋼鉄1（欠片）,6000,135,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1111459,General-purpose material: Chemical magic 1 (fragment) -- 汎用素材：化学呪術1（欠片）,6100,135,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1500000,Madness prevention gourd -- 発狂予防瓢箪,3320,1800,-1,71501000,-1,1,0,3,-1,[0|0],0,1
1500001,[Consumption] Regeneration -- 【消費】リジェネ,3020,80,-1,71501010,-1,5,0,3,-1,[0|0],0,1
1500002,General-purpose material: Steel 3 (lump) -- 汎用素材：鋼鉄3（塊）,6020,600,-1,71501020,-1,2,0,3,-1,[0|0],0,1
1500003,[Consumption] Stealth enhancement -- 【消費】ステルス強化,3440,100,-1,71501030,-1,2,0,3,-1,[0|0],0,1
1500004,[Consumption] Gold nugget _ Medium -- 【消費】金塊_中,3704,550,-1,71501040,-1,3,0,3,-1,[0|0],0,1
1500005,[Consumption] Gold nugget_Large -- 【消費】金塊_大,3708,1100,-1,71501050,-1,2,0,3,-1,[0|0],0,1
1500006,Scales -- うろこ,10000,500,-1,71501070,-1,2,0,3,-1,[0|0],0,1
1500007,Sake (Ryusen) -- 酒（竜泉）,9103,1000,-1,71501080,-1,1,0,3,-1,[0|0],0,1
1500008,[Consumption] Release illusion -- 【消費】幻術解除,3530,80,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1500009,[Consumption] Strengthening anti-spirit -- 【消費】対霊強化,3450,300,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1500010,[Consumption] Strengthening resistance to electric shock -- 【消費】感電耐性強化,3230,50,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1500011,General-purpose material: Steel 1 (fragment) -- 汎用素材：鋼鉄1（欠片）,6000,150,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1500012,General-purpose material: Chemical magic 1 (fragment) -- 汎用素材：化学呪術1（欠片）,6100,150,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1500050,Madness prevention gourd -- 発狂予防瓢箪,3320,1620,-1,71501000,-1,1,0,3,-1,[0|0],0,1
1500051,[Consumption] Regeneration -- 【消費】リジェネ,3020,72,-1,71501010,-1,5,0,3,-1,[0|0],0,1
1500052,General-purpose material: Steel 3 (lump) -- 汎用素材：鋼鉄3（塊）,6020,540,-1,71501020,-1,2,0,3,-1,[0|0],0,1
1500053,[Consumption] Stealth enhancement -- 【消費】ステルス強化,3440,90,-1,71501030,-1,2,0,3,-1,[0|0],0,1
1500054,[Consumption] Gold nugget _ Medium -- 【消費】金塊_中,3704,500,-1,71501040,-1,3,0,3,-1,[0|0],0,1
1500055,[Consumption] Gold nugget_Large -- 【消費】金塊_大,3708,1000,-1,71501050,-1,2,0,3,-1,[0|0],0,1
1500056,Scales -- うろこ,10000,450,-1,71501070,-1,2,0,3,-1,[0|0],0,1
1500057,Sake (Ryusen) -- 酒（竜泉）,9103,900,-1,71501080,-1,1,0,3,-1,[0|0],0,1
1500058,[Consumption] Release illusion -- 【消費】幻術解除,3530,72,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1500059,[Consumption] Strengthening anti-spirit -- 【消費】対霊強化,3450,270,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1500060,[Consumption] Strengthening resistance to electric shock -- 【消費】感電耐性強化,3230,45,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1500061,General-purpose material: Steel 1 (fragment) -- 汎用素材：鋼鉄1（欠片）,6000,135,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1500062,General-purpose material: Chemical magic 1 (fragment) -- 汎用素材：化学呪術1（欠片）,6100,135,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1700000,Poison prevention gourd -- 毒予防瓢箪,3300,1800,-1,71701000,-1,1,0,3,-1,[0|0],0,1
1700001,[Consumption] Regeneration -- 【消費】リジェネ,3020,80,-1,71701010,-1,5,0,3,-1,[0|0],0,1
1700002,[Consumption] Disease recovery + resistance enhancement -- 【消費】病毒回復 + 耐性強化,3200,120,-1,-1,-1,-1,0,3,-1,[0|0],0,1
1700003,General-purpose material: Chemistry 2 (Large piece) -- 汎用素材：化学2（大欠片）,6200,270,-1,71701030,-1,2,0,3,-1,[0|0],0,1
1700004,[Consumption] Gold nugget _ Medium -- 【消費】金塊_中,3704,550,-1,71701040,-1,5,0,3,-1,[0|0],0,1
1700005,Dragon cough healing -- 竜咳治癒,5600,180,-1,71701050,9094,2,0,3,-1,[0|0],0,1
1700006,[Consumption] Release illusion -- 【消費】幻術解除,3530,80,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1700007,[Consumption] Strengthening anti-spirit -- 【消費】対霊強化,3450,300,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1700008,[Consumption] Strengthening resistance to electric shock -- 【消費】感電耐性強化,3230,50,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1700009,General-purpose material: Steel 1 (fragment) -- 汎用素材：鋼鉄1（欠片）,6000,150,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1700010,General-purpose material: Chemical magic 1 (fragment) -- 汎用素材：化学呪術1（欠片）,6100,150,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1700005,Dragon cough healing refill -- 竜咳治癒おかわり,5600,240,-1,71701110,9099,1,0,3,-1,[0|0],0,1
1700050,Poison prevention gourd -- 毒予防瓢箪,3300,1620,-1,71701000,-1,1,0,3,-1,[0|0],0,1
1700051,[Consumption] Regeneration -- 【消費】リジェネ,3020,72,-1,71701010,-1,5,0,3,-1,[0|0],0,1
1700052,[Consumption] Disease recovery + resistance enhancement -- 【消費】病毒回復 + 耐性強化,3200,108,-1,-1,-1,-1,0,3,-1,[0|0],0,1
1700053,General-purpose material: Chemistry 2 (Large piece) -- 汎用素材：化学2（大欠片）,6200,243,-1,71701030,-1,2,0,3,-1,[0|0],0,1
1700054,[Consumption] Gold nugget _ Medium -- 【消費】金塊_中,3704,500,-1,71701040,-1,5,0,3,-1,[0|0],0,1
1700055,Dragon cough healing -- 竜咳治癒,5600,162,-1,71701050,9094,2,0,3,-1,[0|0],0,1
1700056,[Consumption] Release illusion -- 【消費】幻術解除,3530,72,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1700057,[Consumption] Strengthening anti-spirit -- 【消費】対霊強化,3450,270,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1700058,[Consumption] Strengthening resistance to electric shock -- 【消費】感電耐性強化,3230,45,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1700059,General-purpose material: Steel 1 (fragment) -- 汎用素材：鋼鉄1（欠片）,6000,135,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1700060,General-purpose material: Chemical magic 1 (fragment) -- 汎用素材：化学呪術1（欠片）,6100,135,-1,-1,6021,-1,0,3,-1,[0|0],0,1
1700055,Dragon cough healing refill -- 竜咳治癒おかわり,5600,216,-1,71701110,9099,1,0,3,-1,[0|0],0,1
2000000,Five-color rice -- 五色米,3580,1600,-1,72001000,-1,1,0,3,-1,[0|0],0,1
2000001,General-purpose material: Steel 2 (Large piece) -- 汎用素材：鋼鉄2（大欠片）,6010,330,-1,72001010,-1,2,0,3,-1,[0|0],0,1
2000002,[Consumption] Attack enhancement -- 【消費】攻撃強化,3400,80,-1,72001020,-1,3,0,3,-1,[0|0],0,1
2000003,[Consumption] Strengthening defense -- 【消費】防御強化,3420,80,-1,72001030,-1,5,0,3,-1,[0|0],0,1
2000004,persimmon -- 柿,3070,30,-1,72001040,-1,2,0,3,-1,[0|0],0,1
2000005,[Consumption] Gold nugget_small -- 【消費】金塊_小,3700,110,-1,72001050,-1,2,0,3,-1,[0|0],0,1
2000006,[Consumption] Gold nugget _ Medium -- 【消費】金塊_中,3704,550,-1,72001060,-1,3,0,3,-1,[0|0],0,1
2000007,[Consumption] Gold nugget_Large -- 【消費】金塊_大,3708,1100,-1,72001070,-1,2,0,3,-1,[0|0],0,1
2000008,Dragon cough healing -- 竜咳治癒,5600,180,-1,72001080,9093,1,0,3,-1,[0|0],0,1
2000009,[Consumption] Release illusion -- 【消費】幻術解除,3530,80,-1,-1,6021,-1,0,3,-1,[0|0],0,1
2000010,[Consumption] Strengthening anti-spirit -- 【消費】対霊強化,3450,300,-1,-1,6021,-1,0,3,-1,[0|0],0,1
2000011,[Consumption] Strengthening resistance to electric shock -- 【消費】感電耐性強化,3230,50,-1,-1,6021,-1,0,3,-1,[0|0],0,1
2000012,General-purpose material: Steel 1 (fragment) -- 汎用素材：鋼鉄1（欠片）,6000,150,-1,-1,6021,-1,0,3,-1,[0|0],0,1
2000013,General-purpose material: Chemical magic 1 (fragment) -- 汎用素材：化学呪術1（欠片）,6100,150,-1,-1,6021,-1,0,3,-1,[0|0],0,1
2000014,Dragon cough healing refill -- 竜咳治癒おかわり,5600,240,-1,72001140,9098,1,0,3,-1,[0|0],0,1
2000050,Five-color rice -- 五色米,3580,1440,-1,72001000,-1,1,0,3,-1,[0|0],0,1
2000051,General-purpose material: Steel 2 (Large piece) -- 汎用素材：鋼鉄2（大欠片）,6010,297,-1,72001010,-1,2,0,3,-1,[0|0],0,1
2000052,[Consumption] Attack enhancement -- 【消費】攻撃強化,3400,72,-1,72001020,-1,3,0,3,-1,[0|0],0,1
2000053,[Consumption] Strengthening defense -- 【消費】防御強化,3420,72,-1,72001030,-1,5,0,3,-1,[0|0],0,1
2000054,persimmon -- 柿,3070,27,-1,72001040,-1,2,0,3,-1,[0|0],0,1
2000055,[Consumption] Gold nugget_small -- 【消費】金塊_小,3700,100,-1,72001050,-1,2,0,3,-1,[0|0],0,1
2000056,[Consumption] Gold nugget _ Medium -- 【消費】金塊_中,3704,500,-1,72001060,-1,3,0,3,-1,[0|0],0,1
2000057,[Consumption] Gold nugget_Large -- 【消費】金塊_大,3708,1000,-1,72001070,-1,2,0,3,-1,[0|0],0,1
2000058,Dragon cough healing -- 竜咳治癒,5600,162,-1,72001080,9093,1,0,3,-1,[0|0],0,1
2000059,[Consumption] Release illusion -- 【消費】幻術解除,3530,72,-1,-1,6021,-1,0,3,-1,[0|0],0,1
2000060,[Consumption] Strengthening anti-spirit -- 【消費】対霊強化,3450,270,-1,-1,6021,-1,0,3,-1,[0|0],0,1
2000061,[Consumption] Strengthening resistance to electric shock -- 【消費】感電耐性強化,3230,45,-1,-1,6021,-1,0,3,-1,[0|0],0,1
2000062,General-purpose material: Steel 1 (fragment) -- 汎用素材：鋼鉄1（欠片）,6000,135,-1,-1,6021,-1,0,3,-1,[0|0],0,1
2000063,General-purpose material: Chemical magic 1 (fragment) -- 汎用素材：化学呪術1（欠片）,6100,135,-1,-1,6021,-1,0,3,-1,[0|0],0,1
2000064,Dragon cough healing refill -- 竜咳治癒おかわり,5600,216,-1,72001140,9098,1,0,3,-1,[0|0],0,1
2500000,Mask Fragment B -- お面の破片B,5501,0,12,72501000,-1,1,0,3,-1,[0|0],0,1
2500001,Master -- 原盤,6400,0,6,72501020,-1,2,0,3,-1,[0|0],0,1
2500002,Dragon cough healing -- 竜咳治癒,5600,0,1,72501030,-1,1,0,3,-1,[0|0],0,1
2500003,[Consumption] Weird young water thrombus (scale shop fry) -- 【消費】変若水血栓（うろこショップ稚魚）,3051,0,3,-1,59,-1,0,3,-1,[0|0],0,1
2500004,Lifting of the ban on school techniques_Hachiman Flying Rush -- 流派技解禁_八艘飛びラッシュ,2461,0,5,71001000,1622,1,0,3,-1,[0|0],0,1
2500005,[Replenishment] Flame prevention_Yes -- 【補充】炎上予防_有,3310,0,2,71001010,1622,1,0,3,-1,[0|0],0,1
2500006,Mask Fragment A -- お面の破片A,5500,0,7,71001020,1622,1,0,3,-1,[0|0],0,1
2500007,[Consumption] Elixir -- 【消費】エリクサー,3040,0,1,71001040,1622,1,0,3,-1,[0|0],0,1
9000000,Resource item A (white charge) -- リソースアイテムA（白形代）,1000,-1,-1,-1,6205,-1,0,3,-1,[0|0],0,50
9100000,Resource item A (white charge) -- リソースアイテムA（白形代）,1000,-1,-1,-1,6205,-1,0,3,-1,[0|0],0,50
9620000,Magatama Fragment 1 -- 勾玉の欠片1,4000,-1,-1,79621000,-1,1,0,4,-1,[0|0],0,1
9620001,Resource item C (blue) -- リソースアイテムC（青形代）,1020,-1,-1,79621010,-1,2,0,3,-1,[0|0],0,3
9620002,Preparation ax -- 仕込み斧,73000,-1,-1,79621020,-1,1,0,0,-1,[0|0],0,1
9620003,Magatama Fragment 2 -- 勾玉の欠片2,4000,-1,-1,-1,6002,-1,0,3,-1,[0|0],0,1
9620004,Magatama Fragment 3 -- 勾玉の欠片3,4000,-1,-1,-1,6002,-1,0,3,-1,[0|0],0,1
9620006,Whetstone Fragment 1 -- 砥石の欠片1,4100,-1,-1,-1,6002,-1,0,3,-1,[0|0],0,1
9620007,Whetstone Fragment 4 -- 砥石の欠片4,4100,-1,-1,-1,6002,-1,0,3,-1,[0|0],0,1
9620008,Whetstone Fragment 5 -- 砥石の欠片5,4100,-1,-1,-1,6002,-1,0,3,-1,[0|0],0,1
9620009,parachute -- 落下傘,2200,-1,-1,-1,6002,-1,0,3,-1,[0|0],0,1
9620010,Ignition -- 発火,72000,-1,-1,-1,6002,-1,0,0,-1,[0|0],0,1
9620011,Firecracker -- 爆竹,71000,-1,-1,-1,6002,-1,0,0,-1,[0|0],0,1
9620100,Puppet puppet killing technique -- 傀儡忍殺の術,2110,-1,-1,79621030,-1,1,0,3,-1,[0|0],0,1
9620101,Blessing technique -- 加護の術,10300,-1,-1,79621040,-1,1,0,3,-1,[0|0],0,1
9620102,Magatama Fragment 4 -- 勾玉の欠片4,4000,-1,-1,79621050,-1,1,0,3,-1,[0|0],0,1.5
9620103,Whetstone Fragment 2 -- 砥石の欠片2,4100,-1,-1,79621060,-1,1,0,3,-1,[0|0],0,1.5
9620200,Detoxification prescription -- 毒消し処方箋,2500,-1,-1,79621070,-1,1,0,3,-1,[0|0],0,1
9620201,Magatama -- 勾玉,4010,-1,-1,79621080,-1,1,0,3,-1,[0|0],0,1
9620202,Whetstone Fragment 3 -- 砥石の欠片3,4100,-1,-1,79621090,-1,1,0,3,-1,[0|0],0,5
9620300,Resource item A (white charge) -- リソースアイテムA（白形代）,1000,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,3
9620301,Resource item B (red) -- リソースアイテムB（赤形代）,1010,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,10
9620302,Resource item C (blue) -- リソースアイテムC（青形代）,1020,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,18
9999000,Preparation ax -- 仕込み斧,10500,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999001,Resurrection technique -- 復活の術,2000,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999002,Magatama Fragment 1 -- 勾玉の欠片1,4000,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999003,Magatama Fragment 2 -- 勾玉の欠片2,4000,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999004,Magatama Fragment 3 -- 勾玉の欠片3,4000,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999005,Whetstone Fragment 1 -- 砥石の欠片1,4100,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999006,Whetstone Fragment 4 -- 砥石の欠片4,4100,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999007,Whetstone Fragment 5 -- 砥石の欠片5,4110,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999008,parachute -- 落下傘,2200,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999009,Ignition -- 発火,72000,-1,-1,-1,-1,-1,0,0,-1,[0|0],0,1
9999010,Shuriken -- 手裏剣,70000,-1,-1,-1,-1,-1,0,0,-1,[0|0],0,1
9999011,Puppet puppet killing technique -- 傀儡忍殺の術,2110,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999012,Blessing technique -- 加護の術,10300,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999013,Magatama Fragment 4 -- 勾玉の欠片4,4000,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,2
9999014,Whetstone Fragment 2 -- 砥石の欠片2,4100,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,2
9999015,Detoxification prescription -- 毒消し処方箋,2500,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999016,Magatama -- 勾玉,4010,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999017,Whetstone Fragment 3 -- 砥石の欠片3,4100,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,2
9999018,Resource item A (white charge) -- リソースアイテムA（白形代）,1000,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999019,Resource item B (red) -- リソースアイテムB（赤形代）,1010,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999020,Resource item C (blue) -- リソースアイテムC（青形代）,1020,-1,-1,79901200,-1,10,0,3,-1,[0|0],0,1
9999021,Pills -- 丸薬,10010,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999022,Blood smoke shinobi -- 血煙忍殺,9800,-1,-1,-1,-1,-1,0,0,-1,[0|0],0,1
9999023,Puppet ninja killing -- 傀儡忍殺,10300,-1,-1,-1,-1,-1,0,0,-1,[0|0],0,1
9999024,parachute -- 落下傘,9600,-1,-1,-1,-1,-1,0,0,-1,[0|0],0,1
9999025,Blessing technique -- 加護の術,10300,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999026,Pills_small -- 丸薬_小,10400,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999027,Detoxification circle -- 解毒丸,3005,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999028,Detoxification Maru prescription -- 解毒丸の処方箋,2500,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999029,HP / Trunk_Heart Fragment -- HP/体幹_ハートのかけら,4000,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999030,HP / Trunk_Heart vessel -- HP/体幹_ハートの器,4010,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999031,Sword attack power up item -- 刀攻撃力アップアイテム,4100,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999032,Recovery Ninja Frame Expansion Item -- 回復忍具枠拡張アイテム,4200,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999033,Resurrection technique -- 復活の術,2000,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999034,Ninjutsu Ninjutsu_Blood Smoke -- 忍殺忍術_血煙,2100,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999035,Ninjutsu Ninjutsu_Puppet -- 忍殺忍術_傀儡,2110,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999036,Ninjutsu Ninjutsu_Encha -- 忍殺忍術_エンチャ,2120,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999037,Parachute_for discrimination -- 落下傘_判別用,2200,-1,-1,-1,-1,-1,0,3,-1,[0|0],0,1
9999100,Pills -- 丸薬,10010,0,1,-1,-1,-1,0,3,-1,[0|0],0,1
9999101,Resurrection technique -- 復活の術,2000,0,2,-1,-1,-1,0,3,-1,[0|0],0,1
9999102,Magatama Fragment 1 -- 勾玉の欠片1,4000,0,3,-1,-1,-1,0,3,-1,[0|0],0,1
9999103,Magatama Fragment 2 -- 勾玉の欠片2,4000,0,1,-1,-1,-1,0,3,-1,[0|0],0,1
9999104,Magatama Fragment 3 -- 勾玉の欠片3,4000,0,2,-1,-1,-1,0,3,-1,[0|0],0,1
9999105,Detoxification circle -- 解毒丸,3005,0,3,-1,-1,-1,0,3,-1,[0|0],0,1
9999200,Shuriken -- 手裏剣,70000,0,100000,79901100,-1,1,0,0,-1,[0|0],0,1
9999201,Firecracker -- 爆竹,71000,0,100010,79901110,-1,1,0,0,-1,[0|0],0,1
9999202,Ignition -- 発火,72000,0,100020,79901120,-1,1,0,0,-1,[0|0],0,1
9999203,Preparation ax -- 仕込み斧,73000,0,100030,79901130,-1,1,0,0,-1,[0|0],0,1
9999204,Transformation -- 変わり身,74000,0,100040,79901140,-1,1,0,0,-1,[0|0],0,1
9999205,Kodachi -- 仕込み小太刀,75000,0,100050,79901150,-1,1,0,0,-1,[0|0],0,1
9999206,Iron fan -- 鉄扇,76000,0,100060,79901160,-1,1,0,0,-1,[0|0],0,1
9999207,Turn the enemy -- 敵回し,77000,0,100070,79901170,-1,1,0,0,-1,[0|0],0,1
9999208,Preparation spear -- 仕込み槍,78000,0,100080,79901180,-1,1,0,0,-1,[0|0],0,1
9999209,Finger whistle -- 指笛,79000,0,100090,79901190,-1,1,0,0,-1,[0|0],0,1
