ID,Name,textId,textId_female,timeout,pad,soundId_pc,soundId0,soundId1,soundId2,soundId3,soundId4,soundId5,soundId6,soundId7,soundId0_pc_female,soundId0_female,soundId1_female,soundId2_female,soundId3_female,soundId4_female,soundId5_female,soundId6_female,soundId7_female,lookAtTarget_pc,lookAtTarget0,lookAtTarget1,lookAtTarget2,lookAtTarget3,lookAtTarget4,lookAtTarget5,lookAtTarget6,lookAtTarget7,talkAnimation_pc,talkAnimation0,talkAnimation1,talkAnimation2,talkAnimation3,talkAnimation4,talkAnimation5,talkAnimation6,talkAnimation7,lipSyncStart_pc,lipSyncStart0,lipSyncStart1,lipSyncStart2,lipSyncStart3,lipSyncStart4,lipSyncStart5,lipSyncStart6,lipSyncStart7,lipSyncTime_pc,lipSyncTime0,lipSyncTime1,lipSyncTime2,lipSyncTime3,lipSyncTime4,lipSyncTime5,lipSyncTime6,lipSyncTime7,pad1,
11111514,However- that scent ... It&#39;s like cherry blossoms- but it&#39;s a little different ... -- ただ、あの香り…　桜のようでいて、少し違う…,11111514,11111514,0,[0|0|0|0],-1,11111514,-1,-1,-1,-1,-1,-1,-1,-1,11111514,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111515,Hmm ... -- ふうむ…,11111515,11111515,0,[0|0|0|0],-1,11111515,-1,-1,-1,-1,-1,-1,-1,-1,11111515,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111516,……… -- ………,11111516,11111516,0,[0|0|0|0],11111516,-1,-1,-1,-1,-1,-1,-1,-1,11111516,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111517,What&#39;s wrong- the wolf -- どうした、狼,11111517,11111517,0,[0|0|0|0],-1,11111517,-1,-1,-1,-1,-1,-1,-1,-1,11111517,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111518,That scent ... somewhere nostalgic ... -- あの香り…　どこか、懐かしい…,11111518,11111518,0,[0|0|0|0],11111518,-1,-1,-1,-1,-1,-1,-1,-1,11111518,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111519,Have you ever had a problem? -- かいだことがあるのか？,11111519,11111519,0,[0|0|0|0],-1,11111519,-1,-1,-1,-1,-1,-1,-1,-1,11111519,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111520,Probably ... but I can&#39;t remember -- おそらくは…　ですが、思い出せません,11111520,11111520,0,[0|0|0|0],11111520,-1,-1,-1,-1,-1,-1,-1,-1,11111520,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111521,by the way… -- そういえば…,11111521,11111521,0,[0|0|0|0],-1,11111521,-1,-1,-1,-1,-1,-1,-1,-1,11111521,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111522,Emma once said that there was a cherry tree behind the castle. -- エマ殿が、昔、城の裏手に桜の木があったと言っていた,11111522,11111522,0,[0|0|0|0],-1,11111522,-1,-1,-1,-1,-1,-1,-1,-1,11111522,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111523,It may be related -- それが関係あるやもしれぬな,11111523,11111523,0,[0|0|0|0],-1,11111523,-1,-1,-1,-1,-1,-1,-1,-1,11111523,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111600,What remains in the incense burner seems to be a cherry tree -- 香炉に残っておったのは、桜の木のように思う,11111600,11111600,0,[0|0|0|0],-1,11111600,-1,-1,-1,-1,-1,-1,-1,-1,11111600,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111601,But it doesn&#39;t seem to be an ordinary cherry blossom -- じゃが、普通の桜では無いようだ,11111601,11111601,0,[0|0|0|0],-1,11111601,-1,-1,-1,-1,-1,-1,-1,-1,11111601,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111602,Emma may know something about the cherry blossoms that were blooming behind the castle. -- エマ殿ならば、城の裏手に咲いていた桜のこと何か知っておるかもしれぬぞ,11111602,11111602,0,[0|0|0|0],-1,11111602,-1,-1,-1,-1,-1,-1,-1,-1,11111602,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111700,The everlasting cherry blossoms have withered and aren&#39;t left ... -- 常桜は枯れ、残っておらぬか…,11111700,11111700,0,[0|0|0|0],-1,11111700,-1,-1,-1,-1,-1,-1,-1,-1,11111700,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111701,Okay -- はい,11111701,11111701,0,[0|0|0|0],11111701,-1,-1,-1,-1,-1,-1,-1,-1,11111701,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111702,However- it is said that someone took away the branch of Tsunesakura by hand. -- ですが、何者かが常桜の枝を手折り持ち去ったと言います,11111702,11111702,0,[0|0|0|0],11111702,-1,-1,-1,-1,-1,-1,-1,-1,11111702,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111703,Hmm ... who does that -- ふうむ…　誰が、そのようなことを,11103307,11103307,0,[0|0|0|0],-1,11103307,-1,-1,-1,-1,-1,-1,-1,-1,11103307,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111704,……… -- ………,11103308,11103308,0,[0|0|0|0],11103308,-1,-1,-1,-1,-1,-1,-1,-1,11103308,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111705,... what&#39;s lost can&#39;t be helped -- …失われたものは、どうにもならぬな,11103309,11103309,0,[0|0|0|0],-1,11103309,-1,-1,-1,-1,-1,-1,-1,-1,11103309,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111706,Even if the branches were taken away- there are no clues now. -- 持ち去られた枝にしても、今は、手がかりがない,11103310,11103310,0,[0|0|0|0],-1,11103310,-1,-1,-1,-1,-1,-1,-1,-1,11103310,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111707,Let&#39;s collect other incense first -- 先に、他の香を集めることにしよう,11103311,11103311,0,[0|0|0|0],-1,11103311,-1,-1,-1,-1,-1,-1,-1,-1,11103311,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111708,Will -- 御意,11103312,11103312,0,[0|0|0|0],11103312,-1,-1,-1,-1,-1,-1,-1,-1,11103312,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111800,Huh ... I&#39;m sure I have to -- ふぅ…　しゃきっと、せねば,11111800,11111800,0,[0|0|0|0],-1,11111800,-1,-1,-1,-1,-1,-1,-1,-1,11111800,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111801,Wolf ... I&#39;ve been investigating too. -- 狼よ…　私の方も、調べが進んだぞ,11111801,11111801,0,[0|0|0|0],-1,11111801,-1,-1,-1,-1,-1,-1,-1,-1,11111801,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111802,I&#39;m sure this is ... the last incense ingredient you need -- きっと、これが…　最後に必要な香の材料だろう,11111802,11111802,0,[0|0|0|0],-1,11111802,-1,-1,-1,-1,-1,-1,-1,-1,11111802,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111803,that is -- それは,11103603,11103603,0,[0|0|0|0],11103603,-1,-1,-1,-1,-1,-1,-1,-1,11103603,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111804,The blood of the Son of the Dragon Seed ... In other words- my blood -- 竜胤の御子の血…　つまり、私の血だ,11103604,11103604,0,[0|0|0|0],-1,11103604,-1,-1,-1,-1,-1,-1,-1,-1,11103604,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111805,Kuro-sama&#39;s blood ... -- 九郎様の血…,11103605,11103605,0,[0|0|0|0],11103605,-1,-1,-1,-1,-1,-1,-1,-1,11103605,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111806,But it shouldn&#39;t flow -- ですが、それは流れぬはず,11103606,11103606,0,[0|0|0|0],11103606,-1,-1,-1,-1,-1,-1,-1,-1,11103606,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111807,Ah ... that&#39;s what the Son of the Dragon Seed is. -- ああ…　竜胤の御子とは、そうしたものだ,11103607,11103607,0,[0|0|0|0],-1,11103607,-1,-1,-1,-1,-1,-1,-1,-1,11103607,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111808,However- I found a memorandum of Kosho&#39;s small surname in the room of Genichiro. -- だが、弦一郎殿の居室で丈殿の小姓の手記を見つけてな,11103608,11103608,0,[0|0|0|0],-1,11103608,-1,-1,-1,-1,-1,-1,-1,-1,11103608,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111809,There seems to be some way to shed blood -- 何か血を流す術が、あるようなのじゃ,11103609,11103609,0,[0|0|0|0],-1,11103609,-1,-1,-1,-1,-1,-1,-1,-1,11103609,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111810,Let&#39;s give this to you for the time being -- ひとまず、これをそなたに渡しておこう,11103610,11103610,0,[0|0|0|0],-1,11103610,-1,-1,-1,-1,-1,-1,-1,-1,11103610,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111850,By the way ... How did I find out how to shed my blood? -- さて…　我が血を流す術、如何に調べたものか,11103611,11103611,0,[0|0|0|0],-1,11103611,-1,-1,-1,-1,-1,-1,-1,-1,11103611,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111851,How about asking Emma? -- エマ殿に、聞くのはどうでしょう,11103612,11103612,0,[0|0|0|0],11103612,-1,-1,-1,-1,-1,-1,-1,-1,11103612,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111852,Hmm ... If you&#39;re a pharmacist- is it bright for your body? -- ふむ…　薬師ならば、人の体に明るいか…,11103613,11103613,0,[0|0|0|0],-1,11103613,-1,-1,-1,-1,-1,-1,-1,-1,11103613,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111853,Certainly- it may be exactly what you say -- 確かに、そなたの言うとおりかもしれぬな,11103614,11103614,0,[0|0|0|0],-1,11103614,-1,-1,-1,-1,-1,-1,-1,-1,11103614,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111900,Huh ... I&#39;m sure I have to -- ふぅ…　しゃきっと、せねば,11111900,11111900,0,[0|0|0|0],-1,11111900,-1,-1,-1,-1,-1,-1,-1,-1,11111900,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111901,Wolf ... and how to shed my blood ... just find out -- 狼よ…　あとは、私の血を流す術…それを突き止めるのみだ,11111901,11111901,0,[0|0|0|0],-1,11111901,-1,-1,-1,-1,-1,-1,-1,-1,11111901,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111902,Emma- the pharmacist- may know something about how to shed my blood. -- 我が血を流す術、薬師のエマ殿ならば、何か分かるやもしれぬ,11103701,11103701,0,[0|0|0|0],-1,11103701,-1,-1,-1,-1,-1,-1,-1,-1,11103701,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11111903,Will you ask Emma? -- エマ殿に、尋ねてきてくれるか,11103702,11103702,0,[0|0|0|0],-1,11103702,-1,-1,-1,-1,-1,-1,-1,-1,11103702,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112000,… Your child -- …御子様,11112000,11112000,0,[0|0|0|0],11112000,-1,-1,-1,-1,-1,-1,-1,-1,11112000,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112001,Wow ...! -- わ…！,11112001,11112001,0,[0|0|0|0],-1,11112001,-1,-1,-1,-1,-1,-1,-1,-1,11112001,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,6,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112002,Oh- wolf ... I&#39;m sorry- it looks like I was sleeping -- お、狼か…　済まぬ、寝ていたようだ,11112002,11112002,0,[0|0|0|0],-1,11112002,-1,-1,-1,-1,-1,-1,-1,-1,11112002,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112100,……… -- ………,11112100,11112100,0,[0|0|0|0],-1,11112100,-1,-1,-1,-1,-1,-1,-1,-1,11112100,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112101,Sue ... Sue ... Sue ... -- スー…スー…スー…,11112101,11112101,0,[0|0|0|0],-1,11112101,-1,-1,-1,-1,-1,-1,-1,-1,11112101,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112102,Sue ... Sue ... Sue ... -- スー…スー…スー…,11112102,11112102,0,[0|0|0|0],-1,11112102,-1,-1,-1,-1,-1,-1,-1,-1,11112102,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112103,Sue ... Sue ... Sue ... -- スー…スー…スー…,11112103,11112103,0,[0|0|0|0],-1,11112103,-1,-1,-1,-1,-1,-1,-1,-1,11112103,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112104,Sue ... Sue ... Sue ... -- スー…スー…スー…,11112104,11112104,0,[0|0|0|0],-1,11112104,-1,-1,-1,-1,-1,-1,-1,-1,11112104,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112105,Sue ... Sue ... Munya ... -- スー…スー…ムニャ…,11112105,11112105,0,[0|0|0|0],-1,11112105,-1,-1,-1,-1,-1,-1,-1,-1,11112105,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112106,…Hmm? What a wolf -- …ん？　何だ、狼,11112107,11112107,0,[0|0|0|0],-1,11112107,-1,-1,-1,-1,-1,-1,-1,-1,11112107,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,7,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112107,Hua ... -- フアーア…,11112106,11112106,0,[0|0|0|0],-1,11112106,-1,-1,-1,-1,-1,-1,-1,-1,11112106,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112108,I&#39;m glad you woke me up -- 起こしてくれても、良かったのじゃぞ,11112108,11112108,0,[0|0|0|0],-1,11112108,-1,-1,-1,-1,-1,-1,-1,-1,11112108,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112109,Yomoya -- よもや,11112109,11112109,0,[0|0|0|0],11112109,-1,-1,-1,-1,-1,-1,-1,-1,11112109,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112200,this is… -- これは…,11111002,11111002,0,[0|0|0|0],11111002,-1,-1,-1,-1,-1,-1,-1,-1,11111002,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112201,The length is what was left -- 丈様が、残されたものだ,11111003,11111003,0,[0|0|0|0],-1,11111003,-1,-1,-1,-1,-1,-1,-1,-1,11111003,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112202,I think I was investigating the scent of the source to return to Sengo. -- 仙郷に帰るため、源の香気ついて調べていたのだろう,11111004,11111004,0,[0|0|0|0],-1,11111004,-1,-1,-1,-1,-1,-1,-1,-1,11111004,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112203,The water that runs through this reed name and flows out of the source ... -- この葦名を貫く、源より流れ出ずる水…,11111005,11111005,0,[0|0|0|0],-1,11111005,-1,-1,-1,-1,-1,-1,-1,-1,11111005,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112204,It is written about the white flowers that bloom in the place where the water collects thickly. -- その水が、濃く溜まった場所で咲く白い花について書かれている,11111006,11111006,0,[0|0|0|0],-1,11111006,-1,-1,-1,-1,-1,-1,-1,-1,11111006,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112205,Apparently it is one of the source incense -- どうやらそれが、源の香の一つであるようだ,11111007,11111007,0,[0|0|0|0],-1,11111007,-1,-1,-1,-1,-1,-1,-1,-1,11111007,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112206,A place where the source water is thickly collected ... -- 源の水が、濃く溜まった場所…,11111008,11111008,0,[0|0|0|0],11111008,-1,-1,-1,-1,-1,-1,-1,-1,11111008,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112207,Is it a deep valley? -- 深い渓谷などでしょうか,11111009,11111009,0,[0|0|0|0],11111009,-1,-1,-1,-1,-1,-1,-1,-1,11111009,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112208,So that&#39;s it…. Then it might be Ochiya -- なるほど…。ならば、落ち谷かもしれぬ,11111010,11111010,0,[0|0|0|0],-1,11111010,-1,-1,-1,-1,-1,-1,-1,-1,11111010,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112209,The source water should also be flowing into that valley -- あの谷には、源の水も流れ込んでおるはず,11111011,11111011,0,[0|0|0|0],-1,11111011,-1,-1,-1,-1,-1,-1,-1,-1,11111011,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
11112210,……… -- ………,11111050,11111050,0,[0|0|0|0],11111050,-1,-1,-1,-1,-1,-1,-1,-1,11111050,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,[0|0]
