ID,Name,CommandID,CaptionID,FaceParamID,TableID,ViewCondition,PreviewMode,reserved,
247,----- {Hair / Eyebrows / Beard / Eyelashes -- -----｛髪/眉/髭/まつげ,10,420015,0,0,0,2,[0|0|0|0|0|0|0|0|0|0|0]
248,Hair / eyebrows / beard color -- 髪/眉/髭色,2,420029,147,300,0,2,[0|0|0|0|0|0|0|0|0|0|0]
249,hair -- 髪,3,420030,103,700,0,2,[0|0|0|0|0|0|0|0|0|0|0]
250,Hair color -- 髪色,2,420031,118,300,0,2,[0|0|0|0|0|0|0|0|0|0|0]
251,eyebrow -- 眉,3,420032,104,500,0,2,[0|0|0|0|0|0|0|0|0|0|0]
252,Eyebrow color -- 眉色,2,420033,121,300,0,2,[0|0|0|0|0|0|0|0|0|0|0]
253,beard -- 髭,3,420034,106,600,1,2,[0|0|0|0|0|0|0|0|0|0|0]
254,beard -- 髭,3,420034,106,620,2,2,[0|0|0|0|0|0|0|0|0|0|0]
255,Beard color -- 髭色,2,420035,127,300,0,2,[0|0|0|0|0|0|0|0|0|0|0]
256,eyelash -- まつげ,3,420036,105,1100,0,2,[0|0|0|0|0|0|0|0|0|0|0]
257,Eyelash color -- まつげ色,2,420037,124,300,0,2,[0|0|0|0|0|0|0|0|0|0|0]
258,} ----- -- ｝-----,11,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
259,-----{pupil -- -----｛瞳,10,420016,0,0,0,2,[0|0|0|0|0|0|0|0|0|0|0]
260,Both eyes -- 両瞳,3,420038,143,1000,0,2,[0|0|0|0|0|0|0|0|0|0|0]
261,Color of both eyes -- 両瞳の色,2,420039,144,200,0,2,[0|0|0|0|0|0|0|0|0|0|0]
262,Right pupil -- 右瞳,3,420040,102,300,0,2,[0|0|0|0|0|0|0|0|0|0|0]
263,Right eye color -- 右瞳の色,2,420041,115,200,0,2,[0|0|0|0|0|0|0|0|0|0|0]
264,Left pupil -- 左瞳,3,420042,101,400,0,2,[0|0|0|0|0|0|0|0|0|0|0]
265,Left eye color -- 左瞳の色,2,420043,112,200,0,2,[0|0|0|0|0|0|0|0|0|0|0]
266,} ----- -- ｝-----,11,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
267,-----{make up -- -----｛化粧,10,420051,0,0,0,2,[0|0|0|0|0|0|0|0|0|0|0]
268,Brightness of the eyes -- 目元の明るさ,1,423030,38,422036,0,2,[0|0|0|0|0|0|0|0|0|0|0]
269,Brightness of the orbit -- 眼窩の明るさ,1,423031,39,422038,0,2,[0|0|0|0|0|0|0|0|0|0|0]
270,Eyelid brightness -- まぶたの明るさ,1,423032,40,422040,0,2,[0|0|0|0|0|0|0|0|0|0|0]
271,Eyelid color -- まぶたの色,1,423033,41,422042,0,2,[0|0|0|0|0|0|0|0|0|0|0]
272,eyeliner -- アイライナー,1,423034,42,422044,0,2,[0|0|0|0|0|0|0|0|0|0|0]
273,Eye shadow -- アイシャドー,1,423035,43,422046,0,2,[0|0|0|0|0|0|0|0|0|0|0]
274,Lipstick 1 -- 口紅1,1,423040,74,422048,0,2,[0|0|0|0|0|0|0|0|0|0|0]
275,Lipstick 2 -- 口紅2,1,423041,75,422050,0,2,[0|0|0|0|0|0|0|0|0|0|0]
276,} ----- -- ｝-----,11,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
277,----- {Tattoo / Bruise -- -----｛入れ墨/痣,10,420017,0,0,0,2,[0|0|0|0|0|0|0|0|0|0|0]
278,Tattoos / bruises -- 入れ墨/痣,3,420044,108,800,0,2,[0|0|0|0|0|0|0|0|0|0|0]
279,Tattoo / bruise color -- 入れ墨/痣の色,2,420045,133,500,0,2,[0|0|0|0|0|0|0|0|0|0|0]
280,----- {Tattoo / Bruise Adjustment -- -----｛入れ墨/痣の調整,10,420046,0,0,0,2,[0|0|0|0|0|0|0|0|0|0|0]
281,Position up and down -- 位置 上下,1,423160,151,422168,0,2,[0|0|0|0|0|0|0|0|0|0|0]
282,Position left and right -- 位置 左右,1,423161,150,422170,0,2,[0|0|0|0|0|0|0|0|0|0|0]
283,angle -- 角度,1,423162,152,422172,0,2,[0|0|0|0|0|0|0|0|0|0|0]
284,Expansion rate -- 拡大率,1,423163,153,422174,0,2,[0|0|0|0|0|0|0|0|0|0|0]
285,} ----- -- ｝-----,11,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
286,} ----- -- ｝-----,11,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
287,} ----- -- ｝-----,11,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
288,----- {Details of skin color -- -----｛肌色詳細,10,420005,0,0,4,2,[0|0|0|0|0|0|0|0|0|0|0]
289,Skin brightness -- 肌の明るさ,1,423010,8,422010,0,2,[0|0|0|0|0|0|0|0|0|0|0]
290,Skin color adjustment 1 -- 肌色調整1,1,423011,9,422012,0,2,[0|0|0|0|0|0|0|0|0|0|0]
291,Skin color adjustment 2 -- 肌色調整2,1,423012,10,422014,0,2,[0|0|0|0|0|0|0|0|0|0|0]
292,Skin color adjustment 3 -- 肌色調整3,1,423013,11,422016,0,2,[0|0|0|0|0|0|0|0|0|0|0]
293,Skin color adjustment 4 -- 肌色調整4,1,423017,7,422018,0,2,[0|0|0|0|0|0|0|0|0|0|0]
294,Nose bridge color -- 鼻梁の色,1,423014,12,422020,0,2,[0|0|0|0|0|0|0|0|0|0|0]
295,Cheek color -- 頬の色,1,423015,13,422022,0,2,[0|0|0|0|0|0|0|0|0|0|0]
296,Law line -- 法令線,1,423016,60,422024,0,2,[0|0|0|0|0|0|0|0|0|0|0]
297,} ----- -- ｝-----,11,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
298,Appearance preservation -- 外見保存,15,420008,0,0,0,2,[0|0|0|0|0|0|0|0|0|0|0]
299,Appearance reading -- 外見読み込み,14,420009,0,0,0,2,[0|0|0|0|0|0|0|0|0|0|0]
300,Initialize -- 初期化,100,420500,0,0,0,1,[0|0|0|0|0|0|0|0|0|0|0]
301,,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
302,,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
303,,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
304,,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
305,,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
306,,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
307,,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
308,,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
309,,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
310,,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
311,,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
312,,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
313,,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
