ID,Name,camDistTarget,rotRangeMinX,lockRotXShiftRatio,chrOrgOffset_Y,chrLockRangeMaxRadius,camFovY,chrLockRangeMaxRadius_forD,chrLockRangeMaxRadius_forPD,closeMaxHeight,closeMinHeight,closeAngRange,closeMaxRadius,closeMaxRadius_forD,closeMaxRadius_forPD,bulletMaxRadius,bulletMaxRadius_forD,bulletMaxRadius_forPD,bulletAngRange,pad,
5200000,Mermaid Dragon_Normal -- 人魚竜_通常,7,-60,0.3,1.5,200,53,200,200,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5200001,Mermaid Dragon_Normal_Crouching -- 人魚竜_通常_しゃがみ,5,-60,0.3,1.5,200,53,200,200,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5200007,Mermaid Dragon_Normal_Resurrection Waiting -- 人魚竜_通常_復活待機,9,-60,0.3,1.5,200,53,200,200,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5200100,Mermaid Dragon_Storm Jump Near the top -- 人魚竜_ストームジャンプ頂点付近,5,-40,0.1,1.5,200,40,200,200,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5200200,Mermaid Dragon_After Storm Jump -- 人魚竜_ストームジャンプ後中,12,-40,0.1,1.5,200,53,200,200,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5200300,Mermaid Dragon_Thunderback Blows away_Pulls hard -- 人魚竜_雷返し吹き飛ばし中_強く引く,30,-40,0.1,0,200,53,200,200,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5200310,Mermaid Dragon_Thunderback is being blown away -- 人魚竜_雷返し吹き飛ばし中,10,-40,0.1,1.5,200,53,200,200,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5300000,Okiryu_normal -- 翁竜_通常,4.5,-40,0.45,1.5,15,43,9,5,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5300001,Old Dragon_Normal_Crouching -- 翁竜_通常_しゃがみ,3.5,-40,0.45,1.5,15,43,9,5,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5300007,Okiryu_normal_waiting for resurrection -- 翁竜_通常_復活待機,7.5,-40,0.45,1.5,15,43,9,5,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5300100,Okiryu_Tentacles are appearing -- 翁竜_触手登場中,6.5,-40,0,1.5,15,53,9,5,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5300101,Okiryu_Tentacles are appearing_Crouching -- 翁竜_触手登場中_しゃがみ,5.5,-40,0,1.5,15,53,9,5,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5300107,Okiryu_Tentacles are appearing_Waiting for resurrection -- 翁竜_触手登場中_復活待機,9.5,-40,0,1.5,15,53,9,5,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5400000,Kensei_Honjo_Normal -- 剣聖_本城_通常,5,-40,0.2,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5400001,Kensei_Honjo_Normal_Crouching -- 剣聖_本城_通常_しゃがみ,4,-40,0.2,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5400007,Kensei_Honjo_Normal_Resurrection Waiting -- 剣聖_本城_通常_復活待機,8,-40,0.2,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5400500,Kensei_Hidden Prison_Normal -- 剣聖_隠し牢_通常,5,-40,0.2,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5400501,Kensei_Hidden Prison_Normal_Crouching -- 剣聖_隠し牢_通常_しゃがみ,4,-40,0.2,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
5400507,Kensei_Hidden Prison_Normal_Resurrection Waiting -- 剣聖_隠し牢_通常_復活待機,8,-40,0.2,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7000000,Female player_normal -- 女奏者_通常,4.5,-40,0.45,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7000001,Female player_normal_ crouching -- 女奏者_通常_しゃがみ,3.5,-40,0.45,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7000007,Female player_normal_waiting for resurrection -- 女奏者_通常_復活待機,7.5,-40,0.45,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7020000,Buddhist demon _ normal -- 仏師鬼_通常,7.5,-40,0.3,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7020001,Buddhist demon _normal_ crouching -- 仏師鬼_通常_しゃがみ,6.5,-40,0.3,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7020007,Buddhist demon _ normal _ waiting for resurrection -- 仏師鬼_通常_復活待機,10.5,-40,0.3,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7020100,Buddhist demon _ jumping _ normal -- 仏師鬼_ジャンプ中_通常,9.5,-80,0.6,1.5,30,53,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7020101,Buddhist demon _ jumping _ crouching -- 仏師鬼_ジャンプ中_しゃがみ,8.5,-80,0.6,1.5,30,53,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7020107,Buddhist demon _ jumping _ waiting for resurrection -- 仏師鬼_ジャンプ中_復活待機,12.5,-80,0.6,1.5,30,53,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7020200,Buddhist demon _ jump lower attack -- 仏師鬼_ジャンプ下段攻撃中,7.5,-40,0.9,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7020201,Buddhist demon _ jumping lower attack _ crouching -- 仏師鬼_ジャンプ下段攻撃中_しゃがみ,6.5,-40,0.9,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7020207,Buddhist demon _ jump lower attack _ waiting for resurrection -- 仏師鬼_ジャンプ下段攻撃中_復活待機,10.5,-40,0.9,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7020300,Buddhist demon _ growing up -- 仏師鬼_伸び上がり中,9.5,-40,0.3,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7020301,Buddhist demon _ growing up _ crouching -- 仏師鬼_伸び上がり中_しゃがみ,8.5,-40,0.3,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7020307,Buddhist demon _ growing up _ waiting for resurrection -- 仏師鬼_伸び上がり中_復活待機,12.5,-40,0.3,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7100000,Rival_Honjo_Normal -- ライバル_本城_通常,5,-40,0.2,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7100001,Rival_Honjo_Normal_Crouching -- ライバル_本城_通常_しゃがみ,4,-40,0.2,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7100007,Rival_Honjo_Normal_Resurrection waiting -- ライバル_本城_通常_復活待機,8,-40,0.2,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7100100,Rival_Honjo_Bow 4 consecutive shots -- ライバル_本城_弓4連射,4,-40,0.6,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7100101,Rival _ Honjo _ Bow 4 barrage _ Crouching -- ライバル_本城_弓4連射_しゃがみ,3,-40,0.6,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7100107,Rival_Honjo_Bow 4 barrage_Resurrection waiting -- ライバル_本城_弓4連射_復活待機,7,-40,0.6,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7100500,Rival_Hidden Prison_Normal -- ライバル_隠し牢_通常,5,-40,0.2,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7100501,Rival_Hidden Prison_Normal_Crouching -- ライバル_隠し牢_通常_しゃがみ,4,-40,0.2,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7100507,Rival_Hidden Prison_Normal_Resurrection Waiting -- ライバル_隠し牢_通常_復活待機,8,-40,0.2,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7100600,Rival _ Hidden Prison _ Bow 4 Fire -- ライバル_隠し牢_弓4連射,4,-40,0.6,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7100601,Rival _ Hidden Prison _ Bow 4 Fire _ Crouching -- ライバル_隠し牢_弓4連射_しゃがみ,3,-40,0.6,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7100607,Rival_Hidden Prison_Bow 4 Fires_Resurrection Wait -- ライバル_隠し牢_弓4連射_復活待機,7,-40,0.6,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7400000,Medical Holy Daughter_Normal -- 医聖の娘_通常,4.5,-40,0.45,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7400001,Medical Holy Daughter_Normal_Crouching -- 医聖の娘_通常_しゃがみ,3.5,-40,0.45,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7400007,Medical Holy Daughter_Normal_Resurrection Waiting -- 医聖の娘_通常_復活待機,7.5,-40,0.45,1.5,30,43,15,10,1,3,30,3,3,3,30,15,10,15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
