ID,Name,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,reinforcePrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,weakA_DamageRate,weakB_DamageRate,weakC_DamageRate,weakD_DamageRate,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,saWeaponDamage,saDurability,guardAngle,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defSeMaterial1,correctType_Physics,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,lightHitGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,isDurabilityDivergence,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isHeroPointCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,isDiscard,isDrop,isNoticeLog,isNoticeDialog,pad1,defSfxMaterial1,wepCollidableType0,wepCollidableType1,staminaJustGuardDef,traceSfxId0,traceDmyIdHead0,traceDmyIdTail0,traceSfxId1,traceDmyIdHead1,traceDmyIdTail1,traceSfxId2,traceDmyIdHead2,traceDmyIdTail2,traceSfxId3,traceDmyIdHead3,traceDmyIdTail3,traceSfxId4,traceDmyIdHead4,traceDmyIdTail4,traceSfxId5,traceDmyIdHead5,traceDmyIdTail5,traceSfxId6,traceDmyIdHead6,traceDmyIdTail6,traceSfxId7,traceDmyIdHead7,traceDmyIdTail7,defSfxMaterial2,defSeMaterial2,absorpParamId,toughnessCorrectRate,isValidTough_ProtSADmg,isDualBlade,isAutoEquip,isEnableEmergencyStep,invisibleOnRemo,pad2,correctType_Magic,correctType_Fire,correctType_Thunder,weakE_DamageRate,weakF_DamageRate,darkGuardCutRate,attackBaseDark,correctType_Dark,correctType_Poison,swordArtsId,correctType_Blood,properLuck,freezeGuardResist,autoReplenishType,swordArtsParamId,correctLuck,arrowBoltEquipId,residentSfxId_1,residentSfxId_2,residentSfxId_3,residentSfxId_4,residentSfx_DmyId_1,residentSfx_DmyId_2,residentSfx_DmyId_3,residentSfx_DmyId_4,residentSfx_1_IsVisibleForHang,residentSfx_2_IsVisibleForHang,residentSfx_3_IsVisibleForHang,residentSfx_4_IsVisibleForHang,isSoulParamIdChange_model0,isSoulParamIdChange_model1,isSoulParamIdChange_model2,isSoulParamIdChange_model3,DerivationLevelType,enchantSfxSize,compTrophySedId,pad3,wepTypeForText,physGuardCutRate_MaxCorrect,magGuardCutRate_MaxCorrect,fireGuardCutRate_MaxCorrect,thunGuardCutRate_MaxCorrect,darkGuardCutRate_MaxCorrect,poisonGuardResist_MaxCorrect,diseaseGuardResist_MaxCorrect,bloodGuardResist_MaxCorrect,curseGuardResist_MaxCorrect,freezeGuardResist_MaxCorrect,staminaGuardDef_MaxCorrect,staminaConsumptionRate,vsPlayerDmgCorrectRate_Physics,vsPlayerDmgCorrectRate_Magic,vsPlayerDmgCorrectRate_Fire,vsPlayerDmgCorrectRate_Thunder,vsPlayerDmgCorrectRate_Dark,vsPlayerDmgCorrectRate_Poison,vsPlayerDmgCorrectRate_Blood,vsPlayerDmgCorrectRate_Freeze,attainmentWepStatusStr,attainmentWepStatusDex,attainmentWepStatusMag,attainmentWepStatusFai,attainmentWepStatusLuc,attackElementCorrectId,saleValue,reinforceShopCategory,maxArrowQuantity,wepSeIdOffset,pad4,baseChangePrice,levelSyncCorrectId,knockBackCutRate_vsPlayer_Guard,knockBackCutRate_vsPlayer_JustGuard,knockBackCutRate_vsEnemy_Guard,knockBackCutRate_vsEnemy_JustGuard,neutralAttackCutRate,ninsatsuAttackCutRate,heavyHitAttackCutRate,antiGroundAttackCutRate,antiAirAttackCutRate,lightShootAttackCutRate,resourceItemA,resourceItemB,resourceItemC,itemUIDisplayType,actionUnlockParamId,firstGetEventFlagId,poisonJustGuardResist,diseaseJustGuardResist,bloodJustGuardResist,curseJustGuardResist,freezeJustGuardResist,attriAAttackCutRate,attriBAttackCutRate,attriCAttackCutRate,physJustGuardCutRate,magJustGuardCutRate,fireJustGuardCutRate,thunJustGuardCutRate,darkJustGuardCutRate,staminaAttackPowerRate,passiveStaminaAtkRate,
70400,Shuriken LV3-C (can be stored + throwing money) -- 手裏剣LV3-C（溜め可能 + 銭投げ）,7004,5040,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-1,-1,-1,127022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,702,1204,0,0,1,10,15,0,0,0,0,40,0,0,0,0,-1,-1,0,-1,7,0,4,70,0,0,101,0,1,0,0,0,0,0,0,0,99,0,0,20,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,101,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,7000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,100,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2311,-1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,1
70500,Shuriken LV4 (can be stored + penetration + power up) -- 手裏剣LV4（溜め可能 + 貫通 + 威力UP）,7005,5050,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-1,-1,-1,127030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,700,1203,0,0,1,10,0,5,0,0,0,40,0,0,0,0,-1,-1,0,-1,7,0,4,70,0,0,101,0,1,0,0,0,0,0,0,0,99,0,0,20,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,101,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,7000,0,0,0,0,0,1,0,0,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,100,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2311,-1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,1
71000,Firecracker LV1 -- 爆竹LV1,7100,5500,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-1,-1,-1,127100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,710,1101,0,0,1,10,0,0,0,0,0,40,0,0,0,0,-1,-1,0,-1,7,0,4,71,0,0,101,0,1,0,0,0,0,0,0,0,99,0,0,20,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,101,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,7100,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,5,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,100,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2311,-1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,1
71100,Firecracker LV2 (can be stored) -- 爆竹LV2（溜め可能）,7100,5510,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-1,-1,-1,127110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,710,1205,0,0,1,10,0,0,0,0,0,40,0,0,0,0,-1,-1,0,-1,7,0,4,71,0,0,101,0,1,0,0,0,0,0,0,0,99,0,0,20,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,101,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,7100,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,100,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2311,-1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,1
71200,Firecracker LV3-A (can be stored + explosive time extension) -- 爆竹LV3-A（溜め可能 + 炸裂時間延長）,7102,5520,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-1,-1,-1,127120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,710,1206,0,0,1,10,0,0,0,0,0,40,0,0,0,0,-1,-1,0,-1,7,0,4,71,0,0,101,0,1,0,0,0,0,0,0,0,99,0,0,20,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,101,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,7100,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,100,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2311,-1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,1
71300,Firecracker LV3-B (can be stored + harmful substances) -- 爆竹LV3-B（溜め可能 + 有害物質）,7103,5530,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-1,-1,-1,127121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,711,1207,0,0,1,10,0,0,0,0,0,40,0,0,0,0,-1,-1,0,-1,7,0,4,71,0,0,101,0,1,0,0,0,0,0,0,0,99,0,0,20,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,101,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,7100,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,100,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2311,-1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,1
72000,Ignition LV1 -- 発火LV1,7200,5600,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-1,-1,-1,127200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,720,1102,0,0,1,10,0,0,42,0,0,40,0,0,0,0,-1,-1,0,-1,7,0,4,72,0,0,101,0,1,0,0,0,0,0,0,0,99,0,0,20,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,101,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,7200,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,5,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,100,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2311,-1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,1
72100,Ignition LV2 (can be stored) -- 発火LV2（溜め可能）,7200,5610,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-1,-1,-1,127210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,720,1208,0,0,1,10,0,0,42,0,0,40,0,0,0,0,-1,-1,0,-1,7,0,4,72,0,0,101,0,1,0,0,0,0,0,0,0,99,0,0,20,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,101,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,7200,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,100,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2311,-1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,1
72200,Ignition LV3 (can be stored + flame can be emitted) -- 発火LV3（溜め可能 + 火炎放射可能）,7200,5620,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-1,-1,-1,127220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,720,1209,0,0,1,10,0,0,46,0,0,40,0,0,0,0,-1,-1,0,-1,7,0,4,72,0,0,101,0,1,0,0,0,0,0,0,0,99,0,0,20,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,101,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,7200,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,100,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2311,-1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,1
72300,Ignition LV4 (can be stored + flame can be emitted + anti-spirit) -- 発火LV4（溜め可能 + 火炎放射可能 + 対霊）,7203,5630,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-1,-1,-1,127230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,720,1210,0,0,1,10,0,68,0,0,0,40,0,0,0,0,-1,-1,0,-1,7,0,4,72,0,0,101,0,1,0,0,0,0,0,0,0,99,0,0,20,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,101,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,7200,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,100,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2311,-1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,1
73000,Ax LV1 -- 斧LV1,7300,5100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-1,-1,-1,127300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,730,1103,0,0,1,10,45,0,0,0,0,40,0,0,0,0,-1,-1,0,-1,7,0,4,73,0,0,101,0,1,0,0,0,0,0,0,0,99,0,0,20,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,101,1,1,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,7300,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,5,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,100,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2311,-1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,1
73100,Ax LV2 (can be stored) -- 斧LV2（溜め可能）,7300,5110,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-1,-1,-1,127310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,730,1211,0,0,1,10,45,0,0,0,0,40,0,0,0,0,-1,-1,0,-1,7,0,4,73,0,0,101,0,1,0,0,0,0,0,0,0,99,0,0,20,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,101,1,1,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,7300,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,100,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2311,-1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,1
73200,Ax LV3 (can be stored + explodes) -- 斧LV3（溜め可能 + 爆裂）,7302,5120,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-1,-1,-1,127320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,731,1212,0,0,1,10,30,0,21,0,0,40,0,0,0,0,-1,-1,0,-1,7,0,4,73,0,0,101,0,1,0,0,0,0,0,0,0,99,0,0,20,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,101,1,1,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,7300,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,100,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2311,-1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,1
73300,Ax LV4 (can be stored + explodes + illusion eraser) -- 斧LV4（溜め可能 + 爆裂 + 幻影消し）,7303,5130,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-1,-1,-1,127330,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,732,1213,0,0,1,10,30,26,0,0,0,40,0,0,0,0,-1,-1,0,-1,7,0,4,73,0,0,101,0,1,0,0,0,0,0,0,0,99,0,0,20,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,101,1,1,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,7300,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,100,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2311,-1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,1
74000,Transformation LV1 -- 変わり身LV1,7400,5700,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-1,-1,-1,127400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,740,1104,0,0,1,10,0,0,0,0,0,40,0,0,0,0,-1,-1,0,-1,7,0,4,74,0,0,101,0,1,0,0,0,0,0,0,0,99,0,0,20,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,101,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,7400,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,5,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,100,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2311,-1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,1
74100,Transformation LV2 (can be activated after damage) -- 変わり身LV2（ダメージ後発動可能）,7400,5710,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-1,-1,-1,127410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,741,1214,0,0,1,10,0,0,0,0,0,40,0,0,0,0,-1,-1,0,-1,7,0,4,74,0,0,101,0,1,0,0,0,0,0,0,0,99,0,0,20,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,101,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,7400,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,100,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2311,-1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,1
74200,Transformation LV3 (Can be activated after damage + Shock wave when activated) -- 変わり身LV3（ダメージ後発動可能 + 発動時衝撃波）,7402,5720,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-1,-1,-1,127420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,742,1215,0,0,1,10,0,0,36,0,0,40,0,0,0,0,-1,-1,0,-1,7,0,4,74,0,0,101,0,1,0,0,0,0,0,0,0,99,0,0,20,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,101,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,7400,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,[0|0],0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,100,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2311,-1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,1
