ID,Name,regionType,padding1,dummyPoly1,dummyPoly2,radius,angle,depth,width,height,baseHeightOffset,angleCheckType,padding2,allowAngle,textBoxType,raycastType,padding3,textId,invalidFlag,grayoutFlag,priority,execInvalidTime,actionGroupId,sameCategoryActionDisplay,gameKey,iconType,pointRadius,pointHeight,pointBaseHeightOffset,textRadius,textHeight,textBaseHeightOffset,iconOffsetX,iconOffsetY,iconOffsetZ,doneFlag,
1000200,Door of the temple_prepared ax -- お堂の扉_仕込み斧,0,[0|0|0],170,-1,1.5,90,0,0,2,-2,0,[0|0|0],90,0,0,[0|0],10010400,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
1000670,Boss room hidden tatami -- ボス部屋隠し畳,0,[0|0|0],171,-1,1.5,90,0,0,2,-2,0,[0|0|0],90,0,0,[0|0],10010410,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
1100000,Honjo_window -- 本城_窓,0,[0|0|0],171,-1,1.5,90,0,0,2,-2,0,[0|0|0],90,0,0,[0|0],10010400,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
1100010,Medical Holy Daughter_Receive Night Eyes -- 医聖の娘_夜目を受け取る,0,[0|0|0],261,-1,4,90,0,0,4,-2,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
1100020,Buddha statue at Araji Temple_Butterfly -- 荒れ寺の仏像_お蝶編,0,[0|0|0],-1,-1,2,90,0,0,2,-2,0,[0|0|0],60,0,0,[0|0],10010130,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
1100021,Buddha statue at Araji Temple_The truth -- 荒れ寺の仏像_真相編,0,[0|0|0],-1,-1,2,90,0,0,2,-2,0,[0|0|0],60,0,0,[0|0],10010131,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
1100022,Buddha statue at Araji Temple_Examine -- 荒れ寺の仏像_調べる,0,[0|0|0],-1,-1,2,90,0,0,2,-2,0,[0|0|0],60,0,0,[0|0],10010120,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
1100030,Mido poster -- 御堂の張り紙,0,[0|0|0],200,-1,3,180,0,0,2,-2,0,[0|0|0],180,0,0,[0|0],10010140,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
1100031,Ninja loophole -- 忍びの抜け穴,0,[0|0|0],200,-1,1.5,45,0,0,2,-2,0,[0|0|0],180,0,0,[0|0],10010140,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
1100040,Wrathful Demon Buddha -- 憤怒の鬼仏,0,[0|0|0],100,-1,2,60,0,0,4,-2,0,[0|0|0],180,0,0,[0|0],10010183,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
1100050,Battlefield ruins closed -- 戦場跡の閉扉,0,[0|0|0],170,-1,1.5,180,0,0,2,-2,0,[0|0|0],180,0,0,[0|0],10010400,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
1100060,Lightning scroll hanging scroll -- 雷返しの掛け軸,0,[0|0|0],200,-1,3,180,0,0,2,-2.5,0,[0|0|0],180,0,0,[0|0],10010140,-1,-1,10,3,0,0,0,0,12,4,-2.5,-1,-1,-2.5,0,0,0,-1
1100070,Castle_Small castle tower_Skill grandfather&#39;s bookkeeping -- 城下_小天守_スキル爺の書置き,0,[0|0|0],200,-1,3,180,0,0,2,-2,0,[0|0|0],180,0,0,[0|0],10010140,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
1100080,Guide to Honjo_Meditation Room_Library -- 本城_瞑想部屋_書庫への誘導,0,[0|0|0],200,-1,3,180,0,0,3,-2,0,[0|0|0],180,0,0,[0|0],10010140,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
1100090,Sick Village_Dwelling Stone Altar -- 病み村_お宿り石の祭壇,0,[0|0|0],-1,-1,4,180,0,0,3,-2,0,[0|0|0],180,0,0,[0|0],10010120,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,1.13,0.75,-0.16,-1
1110000,About material_flower -- 素材について_花,0,[0|0|0],200,-1,1,180,0,0,2,-2,0,[0|0|0],180,0,0,[0|0],10010140,-1,-1,10,3,0,0,0,0,6,4,-2,-1,-1,-2,0,-0.5,0,-1
1110010,About material_calculus -- 素材について_結石,0,[0|0|0],200,-1,1,180,0,0,2,-2,0,[0|0|0],180,0,0,[0|0],10010140,-1,-1,10,3,0,0,0,0,6,4,-2,-1,-1,-2,0,-0.5,0,-1
1110020,About the material_Koki -- 素材について_香木,0,[0|0|0],200,-1,1,180,0,0,2,-2,0,[0|0|0],180,0,0,[0|0],10010140,-1,-1,10,3,0,0,0,0,6,4,-2,-1,-1,-2,0,-0.5,0,-1
1120000,Loopway door -- 抜け道の扉,0,[0|0|0],171,-1,4,90,0,0,4,-2,0,[0|0|0],90,0,0,[0|0],10010120,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
1300000,Stone monument in front of the seven-sided warrior -- 七面武者前の石碑,0,[0|0|0],200,-1,3,180,0,0,3,-4,0,[0|0|0],180,0,0,[0|0],10010140,-1,-1,10,3,0,0,0,0,12,4,-4,-1,-1,-4,-0.3,0.6,0.1,-1
1500000,Pick up items_calculus -- アイテムを拾う_結石,0,[0|0|0],200,-1,1.5,180,0,0,2.5,-2,0,[0|0|0],180,0,0,[0|0],10010103,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,-0.1,0,-1
1778000,Pick up items_Valley sacred treasure -- アイテムを拾う_渓谷の神器,0,[0|0|0],200,-1,4,180,0,0,2.5,-2,0,[0|0|0],180,0,0,[0|0],10010103,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,-0.2,-1
1779000,Pick up an item_Snake Organ B -- アイテムを拾う_蛇の臓器Ｂ,0,[0|0|0],-1,-1,2,180,0,0,3,-3,0,[0|0|0],180,0,0,[0|0],10010103,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-3,0,-0.11,0,-1
2000000,Pick up items_temple -- アイテムを拾う_寺,0,[0|0|0],200,-1,4,180,0,0,2.5,-2,0,[0|0|0],180,0,0,[0|0],10010103,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
2000651,Temple_elevator_lever -- 寺＿エレベーター＿レバー,0,[0|0|0],170,-1,2,90,0,0,2,-2.5,0,[0|0|0],90,0,0,[0|0],10010500,-1,-1,10,3,0,0,0,0,12,4,-2.5,-1,-1,-2.5,0,0,0,-1
2000652,Temple_elevator_lever -- 寺＿エレベーター＿レバー,0,[0|0|0],170,-1,2,90,0,0,2,-2.5,0,[0|0|0],90,0,0,[0|0],10010501,-1,-1,10,3,0,0,0,0,12,4,-2.5,-1,-1,-2.5,0,0,0,-1
2000680,Warp in the infinite corridor -- 無限回廊にワープ,0,[0|0|0],-1,-1,4,180,0,0,4,-1,0,[0|0|0],90,0,0,[0|0],10010120,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-1,0,0,0,-1
2000681,After defeating the Chigo Monkey_Rewarp to the Infinite Corridor -- 稚児猿撃破後_無限回廊に再ワープ,0,[0|0|0],-1,-1,4,180,0,0,4,-1,0,[0|0|0],90,0,0,[0|0],10010122,-1,-1,10,3,0,0,0,0,50,10,-2,-1,-1,-1,0,1.7,0,-1
2000682,Infinite Corridor_Hint Text -- 無限回廊_ヒントテキスト,0,[0|0|0],200,-1,2,90,0,0,4,-3,0,[0|0|0],90,0,1,[0|0],10010140,-1,-1,10,3,0,0,0,0,50,10,-2,-1,-1,-3,0,0,0,-1
2000683,After defeating the baby monkey_Warp to the hidden main hall -- 稚児猿撃破後_隠し本堂へワープ,0,[0|0|0],-1,-1,4,180,0,0,4,-1,0,[0|0|0],90,0,0,[0|0],10010123,-1,-1,10,3,0,0,0,0,50,10,-2,-1,-1,-1,0,1.7,0,-1
2000690,Temple _ poke the bell -- 寺_鐘を突く,0,[0|0|0],170,-1,1.5,180,0,0,1,-2,0,[0|0|0],180,0,0,[0|0],10010510,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
2000691,Temple_Poke the bell_Infinite corridor -- 寺_鐘を突く_無限回廊,0,[0|0|0],170,-1,1.5,180,0,0,1,-2,0,[0|0|0],180,0,0,[0|0],10010510,-1,-1,10,3,0,0,0,0,50,20,-10,-1,-1,-2,0,0,0,-1
2000692,Temple_demon bell inscription -- 寺_鬼の鐘の銘文,0,[0|0|0],-1,-1,2,180,0,0,4,-4,0,[0|0|0],90,0,1,[0|0],10010140,-1,-1,10,3,0,0,0,0,20,4,-4,-1,-1,-4,0,0,0,-1
2000700,Get an immortal treasure sword from a temple _ chigo -- 寺_稚児に不死切りの宝刀をもらう,0,[0|0|0],-1,-1,4,90,0,0,4,-2,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
2000710,Temple_fly a kite -- 寺_凧を揚げる,0,[0|0|0],170,-1,1.5,180,0,0,3,-2,0,[0|0|0],180,0,0,[0|0],10010530,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
2000711,Temple_Kite -- 寺_凧を下す,0,[0|0|0],170,-1,1.5,180,0,0,3,-2,0,[0|0|0],180,0,0,[0|0],10010531,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
2000720,Temple_Vomiting Immediate Buddha -- 寺_ゲロ吐き即身仏,0,[0|0|0],8,-1,1.5,180,0,0,3,-2,0,[0|0|0],180,0,0,[0|0],10010120,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
3000250,For treasure corpses broken from jars -- 壺から壊した宝死体用,0,[0|0|0],-1,-1,1.5,180,0,0,1,-0.25,0,[0|0|0],180,0,0,[0|0],10010101,-1,-1,10,3,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3001800,Enter the wall of light (Oujou 1 Full Armor Beast) -- 光の壁に入る（王城１　フルアーマー獣）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13000800,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3001830,Enter the wall of light (Oujou 1 Dragon Angel) -- 光の壁に入る（王城１　竜の御使い）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13000830,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3001890,Enter the wall of light (Oujou 1 E3 version tracker) -- 光の壁に入る（王城１　E3版追跡者）,1,[0|0|0],101,-1,0,0,1.5,0.6,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13000890,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3011800,Enter the wall of light (Royal Castle 2 Dragon Guardian Knight) -- 光の壁に入る（王城２　竜の守護騎士）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13010800,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3100000,Have the younger man ombre -- 下男にオンブしてもらう,1,[0|0|0],50,-1,0,0,1.5,1.5,3,-2.3,1,[0|0|0],90,0,0,[0|0],10010100,-1,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-2.3,0,0,0,-1
3101800,Enter the wall of light (city) -- 光の壁に入る（街）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13110800,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3201800,Enter the wall of light (bridge_flying dragon&#39;s nest) -- 光の壁に入る（橋_飛竜の巣）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13200800,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3201850,Enter the wall of light (on the bridge_bridge) -- 光の壁に入る（橋_橋の上）,1,[0|0|0],101,-1,0,0,1.5,1.5,2,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13200850,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3301800,Enter the wall of light (Poison Swamp Forest) -- 光の壁に入る（毒沼の森）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13300800,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3301850,Enter the wall of light (Poison Swamp Forest Crystal Elder) -- 光の壁に入る（毒沼の森　結晶の古老）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.35,1,[0|0|0],90,0,0,[0|0],10010403,13300850,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.35,0,0,0,-1
3411830,Enter the wall of light (Oujou 2 Dark Twin Prince) -- 光の壁に入る（王城２　闇の双皇子）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13410830,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3411860,Enter the wall of light (Oujou 2 Dark Twin Prince Perfect) -- 光の壁に入る（王城２　闇の双皇子　完全体）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13410860,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3501800,Enter the wall of light (Church of the Basilica_Cardinals) -- 光の壁に入る（聖堂教会_枢機卿団）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13500800,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3501850,Enter the wall of light (Church of the Basilica_Rosalia) -- 光の壁に入る（聖堂教会_ロザリア）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13500850,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3601800,Enter the wall of light (God tomb_Dragon angel) -- 光の壁に入る（神墓_竜の御使い）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13600800,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3701800,Enter the wall of light (Anor_Sullivan) -- 光の壁に入る（アノール_サリヴァ―ン）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13700800,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3701850,Enter the Wall of Light (Anor Landmark Church) -- 光の壁に入る（アノール_ランドマーク教会）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13700850,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3801800,Enter the wall of light (Abandoned City_Halek) -- 光の壁に入る（廃都_ハレック）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13800800,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3801830,Enter the wall of light (abandoned city_sandworm) -- 光の壁に入る（廃都_サンドワーム）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13800830,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3801860,Enter the wall of light (Abandoned City_Ash Demon) -- 光の壁に入る（廃都_灰のデーモン）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13800860,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
3901800,Enter the wall of light (dungeon) -- 光の壁に入る（地下牢）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,13910800,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
4001800,Enter the wall of light (base) -- 光の壁に入る（拠点）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,14000800,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
4001830,Enter the wall of light (base) -- 光の壁に入る（拠点）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,14000830,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
4001860,Enter the wall of light (base_last boss) -- 光の壁に入る（拠点_ラスボス）,1,[0|0|0],101,-1,0,0,1.5,1.5,1,-0.25,1,[0|0|0],90,0,0,[0|0],10010403,14000860,-1,10,-1,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
7001000,Buddhist priest -- 仏師,0,[0|0|0],-1,-1,2,180,0,0,2,-1.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,-1,0,-1,-1,-1.5,0.05,0.78,0.05,-1
7001005,Buddhist _ eavesdropping _ returning -- 仏師_盗み聞き_人返り中,0,[0|0|0],-1,-1,12,180,0,0,2,-1.5,0,[0|0|0],180,0,2,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,6,-1,0,-1,-1,-1.5,0.05,0.78,0.05,71100560
7001006,Buddhist _ eavesdropping _ after obtaining the source cherry blossoms -- 仏師_盗み聞き_源の桜入手後,0,[0|0|0],261,-1,12,180,0,0,2,-1.5,0,[0|0|0],180,0,2,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,6,-1,0,-1,-1,-1.5,0.05,0.78,0.05,71100561
7001007,Buddhist priest _ eavesdropping _ flame of grudge -- 仏師_盗み聞き_怨嗟の炎,0,[0|0|0],-1,-1,12,180,0,0,2,-1.5,0,[0|0|0],180,0,2,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,6,-1,0,-1,-1,-1.5,0.05,0.78,0.05,71100562
7001008,Buddhist priest _ eavesdropping _ during home visit -- 仏師_盗み聞き_往診中,0,[0|0|0],261,-1,12,180,0,0,2,-1.5,0,[0|0|0],180,0,2,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,6,-1,0,-1,-1,-1.5,0.05,-0.42,-0.3,71100563
7001020,Buddhist _ after disappearing -- 仏師_いなくなった後,0,[0|0|0],261,-1,2,180,0,0,2,-1.5,0,[0|0|0],90,0,0,[0|0],10010120,-1,-1,10,3,0,0,0,0,12,-1,0,-1,-1,-1.5,-0.7,0.5,0.3,-1
7001100,Prince -- 皇子,0,[0|0|0],256,-1,3,180,0,0,8,-4,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,6,8,-4,-1,-1,-4,0,0,0,-1
7001150,Prince _ eavesdropping _ sleeping -- 皇子_盗み聞き_寝ている,0,[0|0|0],220,-1,18,180,0,0,10,-3,0,[0|0|0],180,0,0,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,20,10,-3,-1,-1,-3,0,0,0,71120400
7001151,Prince _ eavesdropping _ reading a book -- 皇子_盗み聞き_本を読んでいる,0,[0|0|0],220,-1,10,180,0,0,10,-3,0,[0|0|0],180,0,0,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,11,10,-3,-1,-1,-3,0,0,0,71120401
7001152,After making the prince _ eavesdropping _ ohagi -- 皇子_盗み聞き_おはぎを作った後,0,[0|0|0],220,-1,18,180,0,0,10,-3,0,[0|0|0],180,0,0,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,20,10,-3,-1,-1,-3,0,0,0,71120402
7001160,Prince _ eavesdropping _ capture stage _ first -- 皇子_盗み聞き_攻略段階_最初,0,[0|0|0],220,-1,18,180,0,0,10,-3,0,[0|0|0],180,0,0,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,20,10,-3,-1,-1,-3,0,0,0,71120403
7001161,Prince _ eavesdropping _ capture stage _ after the long defeat of the Ninja army -- 皇子_盗み聞き_攻略段階_忍軍の長撃破後,0,[0|0|0],220,-1,18,180,0,0,10,-3,0,[0|0|0],180,0,0,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,20,10,-3,-1,-1,-3,0,0,0,71120404
7001162,Prince _ eavesdropping _ capture stage _ after reaching the submerged city -- 皇子_盗み聞き_攻略段階_水没都到達後,0,[0|0|0],220,-1,18,180,0,0,10,-3,0,[0|0|0],180,0,0,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,20,10,-3,-1,-1,-3,0,0,0,71120405
7001170,Prince_Phantom Conversation ① -- 皇子_幻影会話①,0,[0|0|0],-1,-1,3,180,0,0,2,-1,0,[0|0|0],90,0,0,[0|0],10010191,-1,-1,10,3,0,0,0,0,7.5,10,-1,-1,-1,-1,0,1.05,0,-1
7001171,Prince_Phantom Conversation ② -- 皇子_幻影会話②,0,[0|0|0],-1,-1,3,180,0,0,2,-1,0,[0|0|0],90,0,0,[0|0],10010191,-1,-1,10,3,0,0,0,0,7.5,10,-1,-1,-1,-1,0,1.05,0,-1
7001172,Prince_Phantom Conversation ③ -- 皇子_幻影会話③,0,[0|0|0],-1,-1,3,180,0,0,2,-1,0,[0|0|0],90,0,0,[0|0],10010191,-1,-1,10,3,0,0,0,0,7.5,10,-1,-1,-1,-1,0,1.05,0,-1
7001173,Prince_Phantom Conversation ④ -- 皇子_幻影会話④,0,[0|0|0],-1,-1,3,180,0,0,2,-1,0,[0|0|0],90,0,0,[0|0],10010191,-1,-1,10,3,0,0,0,0,6,10,-1,-1,-1,-1,0,1.05,0,-1
7001174,Prince_Phantom Conversation ⑤ -- 皇子_幻影会話⑤,0,[0|0|0],-1,-1,3,180,0,0,2,-1,0,[0|0|0],90,0,0,[0|0],10010191,-1,-1,10,3,0,0,0,0,7.5,10,-1,-1,-1,-1,0,1.05,0,-1
7001200,Ninja Army Chief_Modern -- 忍軍の長_現代,0,[0|0|0],-1,-1,3,180,0,0,1,-0.25,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,1,-0.25,-1,-1,-0.25,0,2.1,0,-1
7001201,Ninja Army Chief_Past_Past -- 忍軍の長_過去_過去編,0,[0|0|0],261,-1,3,80,0,0,2,-1.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,10,-2,-1,-1,-1.5,0,-0.4,0.53,-1
7001202,Ninja Army Chief_Past_Truth Edition -- 忍軍の長_過去_真相編,0,[0|0|0],-1,-1,15,180,0,0,8,-4,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,18,8,-4,-1,-1,-4,0,1.9,0,-1
7001203,Ninja Chief _ Past _ Past _ Corpse -- 忍軍の長_過去_過去編_死体,0,[0|0|0],261,-1,3,180,0,0,2,-1.5,0,[0|0|0],90,0,0,[0|0],10010120,-1,-1,10,3,0,0,0,0,12,10,-2,-1,-1,-1.5,0,-0.4,0.53,-1
7001204,Ninja Army Chief_Past_Truth Edition_Inaccessible Dummy -- 忍軍の長_過去_真相編_アクセス不可用ダミー,0,[0|0|0],-1,-1,0,180,0,0,8,-4,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,18,8,-4,-1,-1,-4,0,1.9,0,-1
7001300,Combat tutorial -- 戦闘チュートリアル,0,[0|0|0],90,-1,2.5,180,0,0,5,-2.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,6,-2.5,-1,-1,-2.5,0,0,0,-1
7001400,White Rappa_Honjo -- 白らっぱ_本城,0,[0|0|0],90,-1,3,180,0,0,5,-2.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,20,-10,-1,-1,-2.5,0,0,0,-1
7001401,White Rappa_Temple -- 白らっぱ_寺,0,[0|0|0],-1,-1,3,180,0,0,5,-2.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,16,-8,-1,-1,-2.5,0.2,1.05,0.1,-1
7001500,Female player -- 女奏者,0,[0|0|0],-1,-1,2.5,180,0,0,3,-1.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,7,-2,-1,-1,-1.5,0,1.4,0,-1
7001600,Suzubaa_Modern -- 鈴ばばあ_現代,0,[0|0|0],90,-1,3,180,0,0,2,-1.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,20,-10,-1,-1,-1.5,0,0,0,-1
7001601,Suzubaa_past -- 鈴ばばあ_過去,0,[0|0|0],261,-1,3,180,0,0,2,-1.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,-1,0,-1,-1,-1.5,0,-0.7,0.3,-1
7001700,Selling bandits_modern -- 物売り野盗_現代,0,[0|0|0],-1,-1,3,180,0,0,6,-3,0,[0|0|0],60,0,1,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,6,-3,-1,-1,-3,0,0.5,0,-1
7001701,Selling bandits_past -- 物売り野盗_過去,0,[0|0|0],-1,-1,3,180,0,0,6,-3,0,[0|0|0],60,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,15,13,-4,-1,-1,-3,0,1.55,0,-1
7001702,At the time of death after the invasion of Tokugawa -- 物売り野盗_現代_徳川襲来後死亡時,0,[0|0|0],-1,-1,3,180,0,0,6,-3,0,[0|0|0],60,0,1,[0|0],10010120,-1,-1,10,3,0,0,0,0,12,6,-3,-1,-1,-3,0,0.5,0,-1
7001800,Suzuba&#39;s son_modern -- 鈴ばばあの息子_現代,0,[0|0|0],90,-1,3,180,0,0,2,-1.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,16,-6,-1,-1,-1.5,0,0,0,-1
7001801,Suzuba&#39;s son _ past -- 鈴ばばあの息子_過去,0,[0|0|0],261,-1,3,180,0,0,2,-1.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,-1,0,-1,-1,-1.5,-0.1,-0.5,0,-1
7001900,Stable Resident A -- 馬小屋の住人A,0,[0|0|0],261,-1,2,180,0,0,2,-1.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,6,-1,0,-1,-1,-1.5,0,0,0,-1
7001901,Stable Resident B -- 馬小屋の住人B,0,[0|0|0],261,-1,2,180,0,0,2,-1.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,6,-1,0,-1,-1,-1.5,0,0,0,-1
7001902,Stable Resident C -- 馬小屋の住人C,0,[0|0|0],261,-1,2,180,0,0,2,-1.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,6,-1,0,-1,-1,-1.5,0,0,0,-1
7002000,Female servant -- 奉公人の女,0,[0|0|0],-1,-1,3,180,0,0,4,-1,0,[0|0|0],90,0,2,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,9,-1,-1,-1,-1,-0.5,0.8,-0.5,-1
