ID,Name,sfxId_0,dmypolyId_0,reserve_0,sfxId_1,dmypolyId_1,reserve_1,sfxId_2,dmypolyId_2,reserve_2,sfxId_3,dmypolyId_3,reserve_3,sfxId_4,dmypolyId_4,reserve_4,sfxId_5,dmypolyId_5,reserve_5,sfxId_6,dmypolyId_6,reserve_6,sfxId_7,dmypolyId_7,reserve_7,
116600001,Fishing lantern (narrow light source range) -- 釣り灯篭(光源範囲狭い),839535,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
116600002,Fishing lantern (for indoor use) -- 釣り灯篭(室内用),811021,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
116601000,Fishing lantern (for indoor use) (with cloth) -- 釣り灯篭(室内用)(クロスあり),811021,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
116602000,Fishing lantern (for indoor use) (with cross _ short) -- 釣り灯篭(室内用)(クロスあり_短),811021,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
118210000,PC grave -- PCの墓,800400,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
126000000,Kagaribi -- 篝火,839530,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
126010000,Hanging bonfire -- 吊り篝火,839530,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
126100000,Torch plate -- 灯明皿,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
126110000,Candlestick -- 燭台,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
126300000,Fishing lantern -- 釣り灯篭,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
126900000,Burning skeleton dummy -- 燃える骸のダミー,812000,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
136000000,Kagaribi -- 篝火,839530,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
136010000,Suspended bonfire (dynamic shadow ON) -- 吊り篝火(動的影ON),813000,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
136100000,Torch plate -- 灯明皿,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
136200000,Stone lantern 1 -- 石灯篭1,813010,200,[0|0|0|0|0|0|0|0],839531,201,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
136250000,Stone lantern (shrine) -- 石灯篭(祠),839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
136455000,Incense stick (thin) -- 線香（細）,800400,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
136465000,Incense stick (thick) -- 線香（太）,800400,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
154120000,Censer of Araji Temple -- 荒れ寺の香炉,820010,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
155030000,Upside-down hanging corpse of a monk -- 僧侶の逆さ吊り死体,815090,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
156100000,Torch plate [without light source] -- 灯明皿【光源なし】,839536,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
156110000,Torch plate stand -- 灯明皿立て,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
156111000,Torch plate stand -- 灯明皿立て,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
156150000,Candlestick -- 燭台,839531,200,[0|0|0|0|0|0|0|0],800240,201,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
156160000,Candlestick -- 燭台,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
156170000,Fishing lantern -- 釣燈籠,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
156200000,Torch -- 松明,839530,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
156300000,Lantern [without light source] -- 灯篭【光源なし】,839536,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
156310000,General-purpose light source -- 汎用光源,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
156320000,General-purpose light source -- 汎用光源,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
156350000,Shrine_with red cloth -- 祠_赤い布付き,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
156400000,Gomadan -- 護摩壇,839530,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
156500000,Firefly basket -- 蛍籠,815070,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
176000000,Kagaribi -- 篝火,839530,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
176010000,Hanging bonfire -- 吊り篝火,839530,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
176050000,Bonfire with pot -- 鍋付焚火,839530,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
176100000,Candlestick -- 燭台,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
176120000,Torch plate (single item) -- 燈明皿（単品）,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
176125000,Torch plate (summary for rock cave) -- 燈明皿（岩窟用まとめ）,839537,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
176210000,Shrine -- 祠,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
177800000,Sacred lotus -- 神器蓮,817080,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
177900000,Sacred liver -- 神器肝,817085,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
204110000,Censer -- 香炉,800400,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
204120000,Gomadou incense burner (middle) -- 護摩堂の香炉(中),820010,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
205550000,Temple map: Fishing lantern (short) -- 寺マップ：釣燈籠(短),839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
206000000,Stone lantern -- 石灯籠,839532,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
206010000,High cup lighthouse -- 高杯灯台,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
206020000,High lighthouse -- 高灯台,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
206030000,Torch plate -- 灯明皿,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
206040000,Candlestick [without light source] -- 連燭台【光源なし】,839536,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
206050000,Desktop candlestick -- 卓上燭台,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
206051000,Desktop candlestick (small) -- 卓上燭台(小),839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
206052000,Desktop candlestick (small) _ for children only -- 卓上燭台(小)_稚児専用,839538,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
206060000,Candlestick for the main hall -- 本堂用燭台,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
206070000,Hidden main hall_candle stand (large) -- 隠し本堂_燭台(大),839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
206071000,Hidden main hall_candlestick set [without light source] -- 隠し本堂_燭台セット【光源なし】,839536,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
206080000,Kagaribi -- 篝火,839530,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
206100000,Temple map: Fishing lantern -- 寺マップ：釣燈籠,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
206110000,Temple map: Fishing lantern -- 寺マップ：釣燈籠,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
206150000,Handheld candlestick -- 手持ち燭台,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
206160000,Hidden main hall_handheld candlestick -- 隠し本堂_手持ち燭台,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
206300000,Mark object [without light source] -- 目印オブジェ【光源なし】,839537,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
256000000,Stone lantern 1 -- 石灯篭1,825030,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
256010000,Stone lantern 2 -- 石灯篭2,825030,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
256100000,High lighthouse -- 高灯台,825030,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
256100001,High lighthouse (water surface effect) -- 高灯台(水面用エフェクト),825031,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
256110000,High cup lighthouse -- 高杯灯台,825030,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
256110001,High Cup Lighthouse (Water Surface Effect) -- 高杯灯台(水面用エフェクト),825031,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
256120000,Torch plate -- 灯明皿,839531,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
256020000,Hanging lantern -- 吊り灯篭,825030,200,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0],0,0,[0|0|0|0|0|0|0|0]
