ID,Name,atkId_Bullet,sfxId_Bullet,sfxId_Hit,sfxId_Flick,life,dist,shootInterval,gravityInRange,gravityOutRange,hormingStopRange,initVellocity,accelInRange,accelOutRange,maxVellocity,minVellocity,accelTime,homingBeginDist,hitRadius,hitRadiusMax,spreadTime,expDelay,hormingOffsetRange,dmgHitRecordLifeTime,externalForce,spEffectIDForShooter,autoSearchNPCThinkID,HitBulletID,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,numShoot,homingAngle,shootAngle,shootAngleInterval,shootAngleXInterval,damageDamp,spelDamageDamp,fireDamageDamp,thunderDamageDamp,staminaDamp,knockbackDamp,shootAngleXZ,lockShootLimitAng,isPenetrate,prevVelocityDirRate,atkAttribute,spAttribute,Material_AttackType,Material_AttackMaterial_forSfx,Material_Size,launchConditionType,FollowType,pad7,isAttackSFX,isEndlessHit,isPenetrateMap,isHitBothTeam,isUseSharedHitList,isUseMultiDmyPolyIfPlace,isSendShootInterrupt,isHowitzer,isHitForceMagic,isIgnoreSfxIfHitWater,isIgnoreMoveStateIfHitWater,isHitDarkForceMagic,dmgCalcSide,isEnableAutoHoming,isSyncBulletCulcDumypolyPos,isIntervalCreateTargetLockOn,isInheritSfxToChild,darkDamageDamp,bulletSfxDeleteType_byHit,bulletSfxDeleteType_byLifeDead,targetYOffsetRange,shootAngleYMaxRandom,shootAngleXMaxRandom,intervalCreateBulletId,intervalCreateTimeMin,intervalCreateTimeMax,predictionShootObserveTime,intervalCreateWaitTime,sfxPostureType,createLimitGroupId,guardRangeType,isInheritSpeedToChild,isDisableHitSfx_byChrAndObj,isCheckWall_byCenterRay,isHitOtherBulletForceEraseA,isUseBulletWallFilter,isUseParentAngForlockShootLimitAng,isNonDependenceMagicForFunnleNum,pad1,randomCreateRadius,generateObjId,lifeRandomRange,Material_AttackMaterial_forSe,staminaPhysicsAttribute,attachEffectType,objGenerateTiming,sfxId_ForceErase,bulletSfxDeleteType_byForceErase,pad3,homingAngleX,shootYOffsetRange,generationMaxDistWhenOwner,elevationMinAngle,elevationMaxAngle,initMinVellocity,initMaxVellocity,isHitOtherBulletForceEraseB,pad4,pad5,EmittePosType,disappearDistanceToTarget,pad6,
730201,Prosthesis Ninja _Ax LV3_Crisis Force_Child -- 義手忍具_斧LV3_恐慌フォース_子,296,-1,-1,-1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,5.6,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
740200,Prosthetic hand ninja _ transformation LV3 _ activation shock _ parent -- 義手忍具_変わり身LV3_発動衝撃_親,0,304056,-1,-1,0.8,0,0.1,0,0,0,0.1,0,1,1,0.1,0,0,0.1,-1,0,0,0,0.33,0,0,0,740201,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,-90,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
740201,Prosthetic hand ninja _ transformation LV3 _ activation shock _ child -- 義手忍具_変わり身LV3_発動衝撃_子,7402100,304057,-1,-1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0.33,0,0,0,-1,9102,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
740210,Prosthetic Hand Ninja _ Transformation LV3 _ Depression Force _ Parent -- 義手忍具_変わり身LV3_恐慌フォース_親,295,-1,-1,-1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,740211,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
740211,Prosthetic Hand Ninja _ Transformation LV3 _ Depression Force _ Child -- 義手忍具_変わり身LV3_恐慌フォース_子,296,-1,-1,-1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,5.6,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
750300,Prosthetic hand ninja _ Kodachi LV3-B _ poison fog _ to the front -- 義手忍具_小太刀LV3-B_毒霧_正面へ,7503150,300219,-1,-1,8,0.5,0,0,0,0,2,0,-0.5,2,0,0,0,1.6,-1,0,0,0,8.1,0,0,0,-1,9009,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
750301,Prosthetic hand Ninja _ Kodachi LV3-B_ Poison fog _ Left front -- 義手忍具_小太刀LV3-B_毒霧_左前へ,7503150,300219,-1,-1,8,0.5,0,0,0,0,2,0,-0.5,2,0,0,0,1.6,-1,0,0,0,8.1,0,0,0,-1,9009,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
750302,Prosthesis Ninja _ Kodachi LV3-B_ Poison fog _ Right front -- 義手忍具_小太刀LV3-B_毒霧_右前へ,7503150,300219,-1,-1,8,0.5,0,0,0,0,2,0,-0.5,2,0,0,0,1.6,-1,0,0,0,8.1,0,0,0,-1,9009,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
760000,Prosthesis Ninja _ Iron Fan _ Iron Fan Bullet LV1 -- 義手忍具_鉄扇_鉄扇弾丸LV1,7600200,300255,304255,304255,0.4,0,0,0,0,0,0.1,0,800,800,0,0.1,0,0.4,-1,0,0,0,0.5,0,0,0,-1,104012,104013,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,45,1,0,8,1,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.4,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,6,8,0,0,-1,0,0,-1,-0.4,0,0,0,-1,-1,0,0,0,5,0,[0|0|0|0|0|0|0|0]
760010,Prosthesis Ninja _ Iron Fan _ Iron Fan Bullet LV2 -- 義手忍具_鉄扇_鉄扇弾丸LV2,7600210,-1,-1,-1,0.4,0,0,0,0,0,0.1,0,800,800,0,0.1,0,0.4,-1,0,0,0,0.5,0,0,0,-1,104012,104013,-1,-1,-1,3,0,-1,1,0,0,0,0,0,0,0,0,45,1,0,8,1,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.4,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,6,8,0,0,-1,0,0,-1,-0.4,0,0,0,-1,-1,0,0,0,5,0,[0|0|0|0|0|0|0|0]
760011,Prosthetic hand ninja _ iron fan _ iron fan bullet LV2_SFX only -- 義手忍具_鉄扇_鉄扇弾丸LV2_SFXのみ,0,300256,304256,304256,0.4,0,0,0,0,0,0.1,0,800,800,0,0.1,0,0.4,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,45,1,0,8,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.4,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,8,0,0,-1,0,0,-1,-0.4,0,0,0,-1,-1,0,0,0,5,0,[0|0|0|0|0|0|0|0]
760020,Prosthesis Ninja _ Iron Fan _ Iron Fan Bullet LV3 -- 義手忍具_鉄扇_鉄扇弾丸LV3,7600220,-1,-1,-1,0.4,0,0,0,0,0,0.1,0,800,800,0,0.1,0,0.4,-1,0,0,0,0.5,0,0,0,-1,104012,104013,-1,-1,-1,5,0,-2,1,0,0,0,0,0,0,0,0,45,1,0,8,1,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.4,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,6,8,0,0,-1,0,0,-1,-0.4,0,0,0,-1,-1,0,0,0,5,0,[0|0|0|0|0|0|0|0]
760021,Prosthetic hand ninja _ iron fan _ iron fan bullet LV3_SFX only -- 義手忍具_鉄扇_鉄扇弾丸LV3_SFXのみ,0,300257,304257,304257,0.4,0,0,0,0,0,0.1,0,800,800,0,0.1,0,0.4,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,45,1,0,8,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.4,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,8,0,0,-1,0,0,-1,-0.4,0,0,0,-1,-1,0,0,0,5,0,[0|0|0|0|0|0|0|0]
760070,Prosthetic hand Ninja _ Iron fan _ Anti-flame iron fan / Anti-spirit iron fan Momentary enchantment by slashing -- 義手忍具_鉄扇_対炎鉄扇/対霊鉄扇派放ち斬りによる瞬間エンチャ,0,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,106025,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
760071,Prosthetic hand Ninja _ Iron fan _ Anti-ghost iron fan / Anti-spirit iron fan Momentary enchantment by slashing -- 義手忍具_鉄扇_対霊鉄扇/対霊鉄扇派放ち斬りによる瞬間エンチャ,0,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,106035,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
760200,Prosthetic Hand Ninja _ Iron Fan LV3-A_ Depression Force _ Parent -- 義手忍具_鉄扇LV3-A_恐慌フォース_親,295,-1,-1,-1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,760201,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
760201,Prosthetic Hand Ninja _ Iron Fan LV3-A_ Depression Force _ Child -- 義手忍具_鉄扇LV3-A_恐慌フォース_子,296,-1,-1,-1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,2.8,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
760300,Prosthetic hand Ninja _ Iron fan LV3-B_ Anti-spirit force _ Jasuga / Turn receiving -- 義手忍具_鉄扇LV3-B_対霊フォース_ジャスガ/回し受け,290,-1,-1,-1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,2.8,-1,0,0,0,0,0,0,0,-1,230645,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
760301,Prosthetic hand ninja _ Iron fan LV3-B _ Anti-spirit force _ Reach far -- 義手忍具_鉄扇LV3-B_対霊フォース_遠くまで届く,290,-1,-1,-1,0.4,0,0,0,0,0,0.1,0,800,800,0,0,0,2.8,-1,0,0,0,0,0,0,0,-1,230645,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,45,1,0,4,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
770000,Prosthesis Ninja _ Enemy Turn (1 remaining) -- 義手忍具_敵回し（残り1）,7700100,-1,-1,-1,0.1,0,0,0,0,0,30,0,0,30,0,0,0,0.5,1,0.05,0,0,0.5,0,107701,0,-1,107710,107711,107712,230620,-1,12,0,0,30,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
770020,Prosthesis Ninja _ Enemy Turn _ Wind Collection Extension (1 remaining) -- 義手忍具_敵回し_風集め延長（残り1）,0,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,107715,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
770040,Prosthetic Hand Ninja _ Enemy Turn _ Derived Attack Enchantment Dummy -- 義手忍具_敵回し_派生攻撃エンチャント用ダミー,0,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,106070,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
770100,Prosthesis Ninja _ Enemy Turn LV2 (1 remaining) -- 義手忍具_敵回しLV2（残り1）,7701100,-1,-1,-1,0.1,0,0,0,0,0,30,0,0,30,0,0,0,0.5,1,0.05,0,0,0.5,0,107701,0,-1,107710,107711,107712,230620,-1,12,0,0,30,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
770101,Prosthesis Ninja _ Enemy Turn LV2 (2 remaining) -- 義手忍具_敵回しLV2（残り2）,7701100,-1,-1,-1,0.1,0,0,0,0,0,30,0,0,30,0,0,0,0.5,1,0.05,0,0,0.5,0,107703,0,-1,107710,107711,107712,230620,-1,12,0,0,30,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
770120,Prosthesis Ninja _ Enemy Turn LV2_ Wind Collection Extension (1 remaining) -- 義手忍具_敵回しLV2_風集め延長（残り1）,0,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,107715,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
770121,Prosthesis Ninja _ Enemy Turn LV2_ Wind Collection Extension (2 remaining) -- 義手忍具_敵回しLV2_風集め延長（残り2）,0,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,107716,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
770200,Prosthesis Ninja _ Enemy Turn LV3 (1 remaining) -- 義手忍具_敵回しLV3（残り1）,7702100,-1,-1,-1,0.1,0,0,0,0,0,30,0,0,30,0,0,0,0.5,1,0.05,0,0,0.5,0,107707,0,-1,107710,107711,107712,230625,-1,12,0,0,30,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
770201,Prosthesis Ninja _ Enemy Turn LV3 (2 remaining) -- 義手忍具_敵回しLV3（残り2）,7702100,-1,-1,-1,0.1,0,0,0,0,0,30,0,0,30,0,0,0,0.5,1,0.05,0,0,0.5,0,107705,0,-1,107710,107711,107712,230625,-1,12,0,0,30,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
770220,Prosthesis Ninja _ Enemy Turn LV3_ Wind Collection Extension (1 remaining) -- 義手忍具_敵回しLV3_風集め延長（残り1）,0,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,107717,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
770221,Prosthesis Ninja _ Enemy Turn LV3_ Wind Collection Extension (2 remaining) -- 義手忍具_敵回しLV3_風集め延長（残り2）,0,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,107718,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
770240,Prosthetic Hand Ninja _ Enemy Turn LV3_ Derived Attack Enchantment Dummy -- 義手忍具_敵回しLV3_派生攻撃エンチャント用ダミー,0,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,106080,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
780400,Prosthetic Hand Ninja _ Spear LV3-B_ Crisis Force _ Parent -- 義手忍具_槍LV3-B_恐慌フォース_親,295,-1,-1,-1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,780401,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
780401,Prosthetic Hand Ninja _ Spear LV3-B_ Crisis Force _ Child -- 義手忍具_槍LV3-B_恐慌フォース_子,296,-1,-1,-1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,5.6,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
790000,Prosthetic hand ninja _ finger whistle _ no lock _ parent A (reservoir) -- 義手忍具_指笛_ノーロック_親A（溜め）,0,300200,-1,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,790002,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
790001,Prosthetic Hand Ninja _ Finger Whistle _ No Lock _ Parent B -- 義手忍具_指笛_ノーロック_親B,0,300200,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,790003,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
790002,Prosthetic hand ninja _ finger whistle _ no lock _ child (reservoir) -- 義手忍具_指笛_ノーロック_子（溜め）,1,300201,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,790003,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
790003,Prosthetic hand ninja _ finger whistle _ no lock _ grandson -- 義手忍具_指笛_ノーロック_孫,1,-1,-1,-1,0.1,0,0,0,0,0,800,0,0,800,0,0,0,0.1,-1,0,0,0,0,0,0,0,790004,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,-90,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
